E2F1,FANCA,activator
E2F1,FGFR1,activator
E2F1,FHIT,repressor
E2F1,FOXM1,activator
E2F1,FZD1,activator
E2F1,H19,activator
E2F1,HIC1,activator
E2F1,HMGA1,activator
E2F1,HSPA5,repressor
E2F1,IRF3,repressor
E2F1,ISYNA1,activator
E2F1,KIF2C,activator
E2F1,KIF2C,repressor
E2F1,KIR3DL1,activator
E2F1,LRBA,activator
E2F1,MAP1LC3A,activator
E2F1,MAP3K5,activator
E2F1,MCL1,repressor
E2F1,MCPH1,activator
E2F1,MDM2,repressor
E2F1,MEFV,activator
E2F1,MT1G,activator
E2F1,MUC4,activator
E2F1,MYBL2,activator
E2F1,MYC,activator
E2F1,MYCN,activator
E2F1,NOX4,activator
E2F1,NPAT,activator
E2F1,NRIP1,activator
E2F1,PCNA,activator
E2F1,PCSK6,activator
E2F1,PDK4,repressor
E2F1,PLK1,activator
E2F1,PNRC2,repressor
E2F1,PPARG,activator
E2F1,PPP1R13B,activator
E2F1,RASGEF1B,activator
E2F1,RASGRP1,activator
E2F1,RB1,activator
E2F1,RBM38,activator
E2F1,RRM1,activator
E2F1,RRM2,activator
E2F1,SERPINB5,activator
E2F1,SERPINE1,repressor
E2F1,SIVA1,activator
E2F1,SIVA1,activator
E2F1,SKP2,activator
E2F1,TERT,activator
E2F1,TERT,repressor
E2F1,THBS1,activator
E2F1,TLR3,repressor
E2F1,TNFSF11,activator
E2F1,TOP2A,activator
E2F1,TP53,activator
E2F1,TP53,repressor
E2F1,TP53BP2,activator
E2F1,TP53INP1,activator
E2F1,TP73,activator
E2F1,TYMS,activator
E2F1,UHRF1,activator
E2F1,ULK1,activator
E2F1,VEGFA,repressor
E2F1,WWOX,repressor
E2F1,XRCC1,activator
E2F3,AURKA,activator
E2F3,CDKN1A,activator
E2F4,BRCA1,activator
E2F4,BRCA1,repressor
E2F4,DIRAS3,repressor
E2F4,HCFC1,activator
E2F4,PCLAF,repressor
E2F4,MCM10,repressor
E2F4,PLK1,repressor
E2F4,PPARG,repressor
E2F4,RAD51,repressor
E2F4,TOPBP1,repressor
E2F4,TTK,repressor
E2F6,APAF1,repressor
E2F6,E2F1,repressor
E2F6,PCLAF,repressor
E2F7,E2F1,repressor
E2F8,E2F1,repressor
E4F1,CCNA2,repressor
EAF1,ELL,activator
EAPP,ABCB1,activator
EAPP,CDKN2A,repressor
EAPP,MAOB,repressor
EBF3,CDKN1A,activator
ECD,GCGR,repressor
EGR1,ABCB1,activator
EGR1,ACE,activator
EGR1,ALOX5,activator
EGR1,ALOX5,repressor
EGR1,AR,repressor
EGR1,ATF3,activator
EGR1,BCAR1,activator
EGR1,CCND1,activator
EGR1,CDK5R1,activator
EGR1,CDKN1A,activator
EGR1,CHGA,activator
EGR1,CXCL8,repressor
EGR1,CYP2B6,activator
EGR1,EAPP,activator
EGR1,EGFR,activator
EGR1,EP300,activator
EGR1,FAP,activator
EGR1,FAP,repressor
EGR1,FAS,repressor
EGR1,FCER2,repressor
EGR1,FGF2,activator
EGR1,FN1,activator
EGR1,GDF15,activator
EGR1,HIF1A,activator
EGR1,HPSE,activator
EGR1,HSD11B2,repressor
EGR1,HYAL1,activator
EGR1,IGF2,activator
EGR1,IL3,activator
EGR1,IL6,repressor
EGR1,KLK3,repressor
EGR1,LDLR,activator
EGR1,LHB,activator
EGR1,LMTK2,activator
EGR1,MMP14,activator
EGR1,MYB,repressor
EGR1,NAB2,activator
EGR1,PCSK2,activator
EGR1,PDGFB,activator
EGR1,PDGFC,activator
EGR1,PLAU,activator
EGR1,PLAUR,activator
EGR1,PTEN,activator
EGR1,PTGES,activator
EGR1,PTGS2,repressor
EGR1,RBL2,activator
EGR1,SLC4A2,activator
EGR1,SLC9A3,activator
EGR1,SOD1,activator
EGR1,STIM1,activator
EGR1,SYN1,activator
EGR1,TCF4,activator
EGR1,TMPO,activator
