name	ids
FLI1	753
FLT1	754
FLT3	755
FLT4	756
FMO4	757
FMR1	758
FN1	759
FOS	760
FOSB	761
FOSL1	762
FOSL2	763
FOXA1	764
FOXA2	765
FOXA3	766
FOXC1	767
FOXC2	768
FOXD3	769
FOXE1	770
FOXF1	771
FOXF2	772
FOXG1	773
FOXH1	774
FOXI1	775
FOXL1	776
FOXL2	777
FOXM1	778
FOXN1	779
FOXO1	780
FOXO3	781
FOXO4	782
FOXP1	783
FOXP2	784
FOXP3	785
FOXQ1	786
FSHB	787
FSHR	788
FST	789
FTH1	790
FURIN	791
FUS	792
FUT2	793
FUT3	794
FXR2	795
FXYD2	796
FXYD4	797
FZD1	798
G0S2	799
G6PC	800
G6PC2	801
G6PC3	802
G6PD	803
GABARAP	804
GABARAPL1	805
GABARAPL2	806
GAD1	807
GADD45A	808
GADD45B	809
GADD45G	810
GALT	811
GAPDH	812
GAS2	813
GAST	814
GATA1	815
GATA2	816
GATA3	817
GATA4	818
GATA5	819
GATA6	820
GBX2	821
GCG	822
GCGR	823
GCK	824
GCLC	825
GCM1	826
GCM2	827
GDAP1	828
GDF15	829
GFAP	830
GFER	831
GFI1	832
GFI1B	833
GH1	834
GH2	835
GHR	836
GJA1	837
GJA5	838
GJB1	839
GJD2	840
GK	841
GK2	842
GKN2	843
GLI1	844
GLI2	845
GLI3	846
GLRA1	847
GLS	848
GLS2	849
GML	850
GMPS	851
GNAI1	852
GNAI2	853
GNAI3	854
GNAO1	855
GNRH1	856
GNRH2	857
GP1BA	858
GP1BB	859
GP6	860
GP9	861
GPA33	862
GPNMB	863
GPX1	864
GREB1	865
GRHL1	866
GRHL2	867
GRIA2	868
GRIN1	869
GRIN2B	870
GRIP1	871
GRPR	872
GSC	873
GSTA1	874
GSTA2	875
GSTA3	876
GSTA4	877
GSTA5	878
GSTM1	879
GSTM2	880
GSTM3	881
GSTM4	882
GSTM5	883
GSTO1	884
GSTO2	885
GSTP1	886
GSTT1	887
GSTT2	888
GSTT2B	889
GTF2B	890
GTF2I	891
GTF3A	892
GTSE1	893
GUCA2B	894
GYPA	895
GYPB	896
GZF1	897
H19	898
H2AFX	899
HAMP	900
HAND2	901
HAP1	902
HAS2	903
HAX1	904
HBA1	905
HBA2	906
HBD	907
HBE1	908
HBEGF	909
