0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
THRA,153.0,176.0,147.0,8.0,67.0,335.0,43.0,166.0,11.0,146.0,135.0,238.0,262.0,135.0,116.0,260.0,221.0,310.0,215.0,429.0,440.0,74.0,0.0,182.0,427.0,20.0,2.0,25.0,7.0,76.0,25.0,68.0,0.0,15.0,5.0,12.0,14.0,1.0,1912.0,281.0,415.0,145.0
CCR7,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,4.0,1.0,0.0,5.0,1.0,5.0,4.0,10.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,21.0,17.0,6.0
NR1D1,29.0,53.0,21.0,7.0,8.0,108.0,10.0,65.0,8.0,48.0,59.0,18.0,22.0,33.0,13.0,21.0,26.0,66.0,59.0,41.0,54.0,6.0,0.0,20.0,73.0,1.0,1.0,5.0,0.0,473.0,496.0,558.0,0.0,736.0,423.0,1370.0,2005.0,831.0,762.0,129.0,210.0,53.0
PRDX5,1297.0,2598.0,1279.0,136.0,1239.0,3946.0,2006.0,3166.0,301.0,1764.0,2395.0,2839.0,2299.0,1434.0,1915.0,1762.0,2933.0,2531.0,2311.0,2540.0,2848.0,497.0,0.0,1036.0,2365.0,53.0,633.0,1201.0,354.0,369.0,151.0,221.0,1.0,33.0,15.0,10.0,11.0,12.0,6263.0,1857.0,1804.0,2359.0
IRF3,262.0,653.0,306.0,24.0,194.0,944.0,198.0,617.0,93.0,779.0,627.0,786.0,737.0,299.0,698.0,689.0,835.0,610.0,486.0,528.0,758.0,119.0,0.0,261.0,725.0,20.0,74.0,179.0,54.0,164.0,103.0,158.0,0.0,35.0,22.0,27.0,62.0,18.0,3549.0,924.0,1245.0,701.0
PRMT1,863.31,1728.58,864.0,92.0,667.0,2509.98,530.31,1471.0,301.46,2191.33,1270.47,1613.89,1589.58,648.0,1123.44,1144.74,1628.16,1352.88,1096.93,1383.1,1943.5,379.0,0.0,442.89,1395.79,23.0,67.0,249.0,93.0,403.83,233.06,357.54,0.0,299.66,141.36,960.34,1230.44,581.5,5372.35,1175.97,1550.49,2389.45
STAT5A,66.3,83.12,21.5,6.31,24.19,112.68,14.0,39.23,97.76,743.61,42.42,41.23,41.28,21.43,11.37,46.53,54.14,51.92,46.5,45.73,92.45,14.47,0.0,56.71,128.93,3.41,5.0,8.21,2.0,61.29,38.86,71.2,0.0,50.98,29.13,40.55,54.43,19.39,635.03,135.1,164.38,654.42
BECN1,355.0,778.0,393.0,37.0,269.0,1358.0,273.0,786.0,101.0,644.0,852.0,808.0,916.0,764.0,586.0,743.0,901.0,1067.0,920.0,820.0,813.0,120.0,0.0,349.0,718.0,13.0,56.0,152.0,44.0,195.0,120.0,154.0,0.0,53.0,34.0,97.0,134.0,44.0,3433.0,973.0,1045.0,818.0
UXT,352.0,685.0,331.0,27.0,320.0,1007.0,366.0,754.0,83.0,420.0,729.0,660.0,567.0,222.0,582.0,329.0,784.0,668.0,666.0,537.0,659.0,115.0,0.0,248.0,541.0,11.0,149.0,302.0,100.0,122.0,39.0,69.0,0.0,23.0,6.0,34.0,48.0,15.0,1871.0,750.0,613.0,742.0
ELK1,123.0,208.0,142.0,8.0,45.0,301.0,36.0,159.0,42.0,276.0,152.0,287.0,292.0,127.0,142.0,290.0,279.0,206.0,211.0,259.0,262.0,43.0,0.0,121.0,284.0,5.0,7.0,16.0,9.0,119.0,55.0,110.0,0.0,40.0,20.0,71.0,76.0,36.0,1240.0,211.0,317.0,251.0
SIX1,25.0,60.0,18.0,9.0,24.0,91.0,20.0,72.0,16.0,78.0,64.0,55.0,89.0,61.0,57.0,84.0,85.0,66.0,59.0,63.0,65.0,5.0,0.0,14.0,75.0,3.0,6.0,16.0,7.0,11.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,211.0,244.0,136.0
HSPA2,438.0,875.0,404.0,46.0,296.0,1594.0,287.0,1224.0,231.0,1424.0,1126.0,1332.0,1340.0,962.0,747.0,1317.0,1129.0,790.0,725.0,934.0,1631.0,283.0,0.0,569.0,1279.0,27.0,48.0,98.0,31.0,256.0,159.0,195.0,0.0,49.0,35.0,36.0,34.0,22.0,1626.0,336.0,441.0,1393.0
COX7C,1611.81,4428.0,1642.0,162.0,2209.0,5430.91,4955.0,5532.78,307.91,1455.0,4415.88,3264.96,2870.93,1285.0,4085.95,1246.0,4054.95,4221.8,4621.71,3123.98,2892.0,446.0,0.0,837.0,1715.92,35.0,1593.93,1470.89,830.0,181.0,68.0,113.0,1.0,27.0,13.0,24.0,36.0,20.0,7087.48,3953.01,2182.91,3119.79
TRAF2,205.0,408.0,155.0,22.0,174.0,669.0,142.0,407.0,151.0,990.0,377.0,612.0,643.0,386.0,437.0,581.0,604.0,341.0,225.0,330.0,366.0,77.0,0.0,162.0,404.0,10.0,13.0,52.0,6.0,250.0,146.0,218.0,0.0,97.0,44.0,42.0,31.0,24.0,2616.0,565.0,810.0,867.0
IL22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
YEATS4,78.0,246.0,96.0,11.0,90.0,296.0,95.0,214.0,30.0,131.0,247.0,241.0,272.0,271.0,269.0,197.0,362.0,273.0,262.0,198.0,163.0,23.0,0.0,79.0,154.0,2.0,42.0,83.0,43.0,29.0,33.0,30.0,0.0,3.0,3.0,18.0,32.0,5.0,748.0,311.0,197.0,242.0
TRPV5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF2,7.0,19.0,9.0,1.0,14.0,49.0,19.0,36.0,0.0,4.0,31.0,27.0,54.0,21.0,13.0,26.0,33.0,10.0,12.0,6.0,20.0,3.0,0.0,26.0,49.0,4.0,1.0,8.0,1.0,35.0,25.0,25.0,0.0,17.0,5.0,2.0,12.0,7.0,21.0,2.0,7.0,6.0
GFER,144.0,251.0,150.0,16.0,124.0,437.0,72.0,224.0,42.0,299.0,204.0,367.0,316.0,150.0,208.0,312.0,365.0,257.0,224.0,342.0,357.0,67.0,0.0,170.0,345.0,15.0,21.0,82.0,23.0,100.0,37.0,78.0,0.0,14.0,6.0,29.0,44.0,14.0,1526.0,308.0,423.0,292.0
SMARCA4,43.0,66.0,31.0,1.0,27.0,103.0,20.0,62.0,19.0,122.0,39.0,76.0,90.0,54.0,56.0,112.0,71.0,101.0,55.0,73.0,77.0,15.0,0.0,20.0,82.0,2.0,4.0,5.0,1.0,148.0,76.0,180.0,0.0,140.0,46.0,89.0,98.0,46.0,424.0,89.0,119.0,87.0
KDM4B,72.0,128.0,75.0,12.0,24.0,189.0,12.0,83.0,20.0,165.0,73.0,108.0,110.0,42.0,63.0,142.0,115.0,108.0,68.0,136.0,203.0,36.0,0.0,106.0,277.0,12.0,2.0,13.0,5.0,86.0,30.0,67.0,0.0,18.0,10.0,9.0,13.0,17.0,752.0,94.0,171.0,135.0
TICAM1,17.0,40.0,26.0,5.0,18.0,85.0,11.0,36.0,15.0,94.0,44.0,49.0,50.0,38.0,33.0,74.0,60.0,40.0,27.0,40.0,54.0,5.0,0.0,51.0,97.0,3.0,0.0,9.0,7.0,43.0,22.0,50.0,0.0,39.0,23.0,193.0,275.0,158.0,327.0,50.0,94.0,112.0
POR,600.0,1084.0,565.0,62.0,292.0,1648.0,236.0,762.0,149.0,1191.0,876.0,1072.0,1078.0,514.0,763.0,1061.0,1013.0,1654.0,1291.0,1920.0,1414.0,291.0,1.0,530.0,1551.0,51.0,18.0,107.0,41.0,227.0,99.0,181.0,0.0,48.0,13.0,34.0,49.0,31.0,14902.0,2523.0,3744.0,952.0
GNAI1,400.0,800.0,419.0,23.0,288.0,1167.0,185.0,548.0,38.0,288.0,601.0,500.0,552.0,324.0,424.0,310.0,576.0,895.0,776.0,724.0,842.0,124.0,0.0,232.0,556.0,12.0,91.0,206.0,102.0,193.0,105.0,143.0,0.0,79.0,36.0,11.0,15.0,4.0,1850.0,523.0,450.0,365.0
ZFP36,64.0,131.0,62.0,8.0,50.0,325.0,46.0,103.0,47.0,260.0,156.0,144.0,154.0,148.0,153.0,242.0,147.0,185.0,169.0,150.0,156.0,18.0,0.0,137.0,274.0,5.0,11.0,34.0,9.0,1215.0,1148.0,1451.0,4.0,1027.0,474.0,939.0,1837.0,633.0,1175.0,321.0,411.0,247.0
KDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
ATF4,682.0,1708.0,592.0,53.0,461.2,2538.0,425.52,1204.0,211.0,1532.86,1226.0,1392.0,1368.0,648.0,1247.59,998.0,1624.99,1680.58,1412.0,1270.0,1752.0,267.0,0.0,688.0,1554.94,35.0,160.0,427.0,132.0,346.45,223.0,290.0,0.0,120.0,46.0,851.0,1391.0,492.0,6627.63,1871.0,1822.0,2013.95
APOBEC3A,1.07,0.0,0.0,0.0,0.0,2.45,0.0,2.0,1.18,5.65,0.0,0.0,0.0,0.0,0.0,0.63,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93,13.75,12.13,1.12
APOBEC3F,13.87,45.7,26.0,0.0,8.4,58.09,13.0,38.64,43.8,189.68,66.02,63.89,62.2,50.27,41.41,65.02,67.67,94.19,65.35,66.23,33.1,3.13,0.0,16.0,30.23,0.0,5.0,6.0,0.0,12.0,14.68,10.13,0.0,0.0,0.89,7.0,10.42,0.0,2092.33,521.62,528.59,230.0
KRT17,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,8.0,1.0,0.0,0.0
PODXL,452.0,846.0,443.0,27.0,243.0,1289.0,128.0,561.0,177.0,1284.0,553.0,610.0,792.0,553.0,440.0,581.0,590.0,496.0,383.0,544.0,1140.0,198.0,0.0,382.0,1051.0,20.0,53.0,114.0,47.0,182.0,82.0,159.0,0.0,21.0,6.0,5.0,7.0,0.0,3518.0,654.0,731.0,1069.0
FOXP2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMO,113.0,245.0,150.0,12.0,104.0,374.0,72.0,258.0,28.0,215.0,157.0,370.0,376.0,134.0,297.0,337.0,450.0,341.0,287.0,435.0,278.0,52.0,0.0,124.0,298.0,8.0,6.0,38.0,12.0,112.0,36.0,80.0,0.0,12.0,5.0,3.0,1.0,2.0,1340.0,237.0,330.0,183.0
IRF5,57.0,82.0,22.0,0.0,39.0,153.0,38.0,104.0,13.0,174.0,79.0,109.0,142.0,45.0,129.0,124.0,123.0,147.0,89.0,129.0,67.0,19.0,0.0,65.0,99.0,1.0,11.0,22.0,5.0,47.0,29.0,36.0,0.0,10.0,3.0,35.0,59.0,31.0,494.0,109.0,153.0,116.0
GAD1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
HOXD9,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,4.0
EIF2AK4,139.0,277.0,122.0,7.0,103.0,356.0,34.0,193.0,36.0,317.0,247.0,265.0,349.0,275.0,225.0,338.0,343.0,315.0,295.0,371.0,276.0,37.0,0.0,154.0,286.0,4.0,3.0,39.0,21.0,114.0,46.0,85.0,0.0,25.0,16.0,5.0,12.0,12.0,1314.0,260.0,305.0,320.0
DLL4,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,10.0,1.0,0.0,1.0,3.0,0.0,2.0,7.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,1.0,8.0,12.0,10.0,121.0,16.0,30.0,16.0
ALDH1A2,0.0,10.0,0.0,0.0,0.0,14.0,0.0,8.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,12.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,12.0,12.0,3.0
CHAC1,6.0,11.0,3.0,0.0,6.0,24.0,4.0,8.0,7.0,48.0,7.0,16.0,7.0,7.0,20.0,10.0,21.0,34.0,24.0,40.0,10.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,2.0,1.0,7.0,3.0,7.0,126.0,27.0,21.0,47.0
MYOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPH1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.35,0.0,0.0,1.0,2.0,7.39,4.0,6.0,1.0,0.0,1.0,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.54,4.0,1.0,1.0
E2F8,18.0,31.0,4.0,0.0,11.0,43.0,0.0,27.0,10.0,55.0,42.0,97.0,133.0,127.0,121.0,186.0,206.0,86.0,62.0,81.0,43.0,3.0,0.0,12.0,30.0,0.0,0.0,1.0,0.0,11.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,354.0,115.0,126.0,37.0
SHBG,0.0,10.0,2.0,0.0,5.0,10.0,0.0,7.0,2.0,4.0,3.0,5.0,11.0,7.0,2.0,6.0,5.0,12.0,14.0,13.0,6.0,2.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,53.0,8.0,17.0,4.0
CD68,327.54,637.35,311.55,33.0,139.02,1017.86,157.56,396.25,125.32,829.27,500.19,619.6,533.21,549.57,379.63,468.12,559.15,426.47,355.58,504.84,733.68,131.41,0.0,308.0,618.64,17.0,6.37,102.0,35.0,80.63,21.51,48.1,5.0,4.7,4.0,2.0,0.0,0.82,22805.56,5376.37,6055.35,1172.92
ATP1B2,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,12.0,2.0,15.0,2.0,1.0,0.0
FXR2,401.0,616.0,302.0,37.0,191.0,1046.0,98.0,450.0,87.0,602.0,426.0,711.0,686.0,380.0,420.0,739.0,571.0,586.0,444.0,699.0,914.0,126.0,0.0,453.0,1033.0,18.0,43.0,171.0,58.0,258.0,96.0,220.0,0.0,84.0,38.0,174.0,190.0,96.0,3337.0,623.0,799.0,732.0
ILF3,848.0,1665.0,741.0,47.0,435.0,2549.0,225.0,1270.0,296.0,2072.0,1191.0,1983.0,2174.0,1302.0,1392.0,2344.0,2206.0,1832.0,1392.0,2036.0,2241.0,355.0,0.0,864.0,2286.0,65.0,38.0,221.0,73.0,717.0,344.0,671.0,0.0,296.0,142.0,847.0,933.0,442.0,10807.0,2143.0,2650.0,1740.0
CDKN2D,14.0,28.0,21.0,0.0,4.0,40.0,9.0,19.0,6.0,62.0,23.0,45.0,27.0,17.0,42.0,47.0,87.0,46.0,41.0,55.0,15.0,2.0,0.0,5.0,24.0,1.0,3.0,10.0,3.0,4.0,3.0,8.0,0.0,1.0,1.0,8.0,21.0,3.0,244.0,46.0,70.0,35.0
FOXA1,78.0,211.0,92.0,8.0,86.0,358.0,48.0,163.0,44.0,257.0,199.0,220.0,228.0,147.0,143.0,216.0,239.0,252.0,180.0,249.0,347.0,45.0,0.0,154.0,360.0,14.0,25.0,56.0,27.0,82.0,41.0,80.0,0.0,5.0,4.0,9.0,18.0,1.0,950.0,195.0,210.0,295.0
EAPP,136.0,338.0,121.0,11.0,104.0,544.0,137.0,433.0,42.0,249.0,481.0,326.0,337.0,310.0,375.0,221.0,405.0,452.0,453.0,325.0,340.0,56.0,0.0,110.0,229.0,1.0,43.0,129.0,40.0,65.0,51.0,61.0,0.0,29.0,21.0,21.0,48.0,22.0,1746.0,663.0,511.0,434.0
NRL,10.0,11.0,8.0,0.0,4.0,18.0,1.0,6.0,2.0,8.0,14.0,12.0,18.0,11.0,12.0,12.0,11.0,18.0,14.0,22.0,23.0,3.0,0.0,11.0,10.0,1.0,0.0,7.0,8.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,109.0,17.0,27.0,22.0
CDO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
REEP5,778.0,2028.0,820.0,80.0,922.0,3254.0,808.0,2312.0,251.0,1193.0,2227.0,1762.0,1913.0,1133.0,1374.0,826.0,2128.0,2306.0,2048.0,1849.0,2023.0,281.0,0.0,612.0,1374.0,39.0,263.0,536.0,227.0,214.0,101.0,145.0,0.0,30.0,6.0,27.0,32.0,10.0,6395.0,1985.0,1818.0,1909.0
ASH2L,113.0,265.0,112.0,10.0,76.0,452.0,85.0,232.0,50.0,306.0,273.0,349.0,417.0,338.0,307.0,401.0,437.0,336.0,272.0,357.0,312.0,45.0,0.0,94.0,211.0,3.0,19.0,64.0,17.0,56.0,22.0,40.0,0.0,13.0,7.0,12.0,17.0,4.0,1994.0,552.0,606.0,385.0
CDKN1C,1.0,0.0,4.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,5.0,4.0,11.0,1.0
KLF16,90.0,160.0,78.0,6.0,43.0,271.0,44.0,140.0,31.0,234.0,93.0,201.0,204.0,49.0,99.0,205.0,191.0,120.0,78.0,137.0,222.0,45.0,0.0,95.0,212.0,5.0,17.0,39.0,14.0,72.0,37.0,66.0,0.0,17.0,4.0,19.0,21.0,7.0,1043.0,147.0,250.0,172.0
LBP,3.0,9.0,1.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,1.0,2.0,5.0,1.0,4.0,3.0,3.0,7.0,7.0,7.0,8.0,2.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,54.0,52.0,1.0
CBFA2T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0
SAT1,1169.0,3356.0,983.0,77.0,1167.0,4897.0,902.0,2383.0,721.0,4207.0,2668.0,1824.0,1938.0,1341.0,1990.0,1504.0,2339.0,4531.0,3963.0,3148.0,3260.0,411.0,0.0,1203.0,3026.0,60.0,394.0,776.0,401.0,297.0,178.0,261.0,1.0,40.0,27.0,49.0,87.0,34.0,10544.0,3536.0,3220.0,6489.0
LDLR,159.0,310.0,217.0,17.0,87.0,526.0,67.0,347.0,212.0,1552.0,339.0,514.0,573.0,322.0,325.0,533.0,507.0,752.0,594.0,938.0,484.0,108.0,0.0,128.0,444.0,8.0,11.0,36.0,5.0,600.0,352.0,632.0,0.0,380.0,184.0,149.0,133.0,78.0,6426.0,1131.0,1469.0,1210.0
APOE,14.0,11.0,2.0,2.0,5.0,20.0,0.0,4.0,2.0,0.0,5.0,5.0,9.0,2.0,14.0,15.0,6.0,11.0,4.0,6.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,2.0,5.0,1.0,4.0,0.0,5.0,2.0,41.0,37.0,38.0,33.0,4.0,15.0,12.0
GADD45G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
ACE2,662.0,1167.0,557.0,48.0,315.0,2117.0,232.0,1241.28,362.0,2306.0,1394.0,1531.0,2011.0,1435.0,1211.0,1601.0,1777.38,1516.0,1601.0,1856.0,1524.0,185.0,1.0,510.0,1103.84,33.0,20.0,131.0,44.0,194.0,81.0,112.0,0.0,14.0,10.0,18.0,30.0,10.94,22417.62,5084.0,5702.0,2867.94
BST2,3.0,7.0,8.0,0.0,4.0,17.0,8.0,7.0,31.0,211.0,9.0,9.0,4.0,4.0,2.0,2.0,11.0,10.0,13.0,17.0,9.0,1.0,0.0,4.0,9.0,1.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9010.0,2662.0,2716.0,376.0
SLC27A1,25.0,52.0,13.0,2.0,17.0,67.0,10.0,28.0,3.0,31.0,35.0,38.0,43.0,23.0,44.0,90.0,54.0,87.0,52.0,77.0,62.0,15.0,0.0,19.0,61.0,1.0,0.0,10.0,2.0,16.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,427.0,67.0,81.0,46.0
ACSBG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0
ACTN4,6469.98,9811.83,6568.0,585.0,2832.58,15496.44,1422.0,6035.94,1962.99,16679.53,6163.0,12970.66,12547.41,9275.0,6483.0,16040.0,12360.99,7464.74,5655.71,12491.56,16873.73,3409.89,3.0,5045.84,13159.86,372.0,121.0,739.83,162.0,2424.0,1024.84,1997.0,1.0,635.0,214.0,409.0,381.0,270.0,70429.86,9459.97,14931.73,13508.42
EPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
GDF15,64.0,199.0,83.0,15.0,96.0,290.0,54.0,122.0,18.0,167.0,151.0,166.0,152.0,93.0,286.0,325.0,332.0,425.0,376.0,303.0,110.0,26.0,0.0,57.0,129.0,2.0,8.0,52.0,14.0,199.0,206.0,214.0,0.0,108.0,62.0,13.0,12.0,26.0,1594.0,387.0,500.0,208.0
JUND,187.0,377.0,166.0,21.0,119.0,599.0,128.0,300.0,53.0,546.0,345.0,428.0,366.0,156.0,259.0,645.0,470.0,409.0,295.0,473.0,530.0,135.0,0.0,290.0,650.0,33.0,87.0,153.0,60.0,195.0,179.0,217.0,0.0,77.0,36.0,136.0,160.0,92.0,2599.0,484.0,696.0,605.0
H19,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,10.0,0.0,3.0,2.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,7.0,0.0
CYP2E1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,2.0,4.0,2.0,0.0
TAF4,51.0,107.0,52.0,4.0,41.0,238.0,30.0,104.0,22.0,124.0,97.0,135.0,204.0,117.0,169.0,184.0,163.0,158.0,115.0,132.0,124.0,12.0,0.0,94.0,162.0,4.0,12.0,45.0,17.0,79.0,49.0,75.0,0.0,30.0,31.0,43.0,51.0,34.0,633.0,121.0,161.0,127.0
GATA5,1.0,6.0,1.0,0.0,16.0,12.0,2.0,0.0,0.0,3.0,1.0,12.0,11.0,1.0,3.0,15.0,11.0,6.0,8.0,7.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,38.0,21.0,10.0,7.0
ASS1,78.0,168.0,97.0,10.0,66.0,224.99,39.0,127.0,85.0,685.0,93.0,111.0,82.0,53.0,37.0,39.0,75.0,78.0,63.0,78.0,262.0,50.0,0.0,125.0,226.0,8.0,0.0,77.0,13.0,26.0,15.0,17.0,0.0,4.0,2.0,8.0,17.0,2.0,610.0,133.0,111.0,957.0
TRIM28,1643.0,3097.0,1280.0,122.0,953.0,4569.0,571.0,2330.0,478.0,3713.0,2086.0,3805.0,3636.0,1539.0,2353.0,3009.0,3904.0,2946.0,2091.0,3268.0,3978.0,666.0,0.0,1680.0,4317.0,95.0,39.0,216.0,34.0,925.0,417.0,763.0,0.0,262.0,107.0,290.0,298.0,160.0,18032.0,2993.0,4394.0,3015.0
SESN2,30.0,70.0,33.0,1.0,17.0,80.0,7.0,21.0,11.0,91.0,47.0,101.0,64.0,44.0,71.0,125.0,94.0,93.0,60.0,94.0,56.0,13.0,0.0,36.0,80.0,1.0,1.0,11.0,7.0,57.0,19.0,46.0,0.0,36.0,8.0,58.0,40.0,32.0,770.0,130.0,198.0,72.0
