name	ids
HPSE	1300
KRAS	1301
SURF2	1302
ABCG5	1303
KDM2A	1304
BHMT	1305
SALL3	1306
BHLHE41	1307
ERF	1308
LEP	1309
CDKN2C	1310
HCN4	1311
E2F7	1312
ZNF300	1313
KIR2DL3	1314
KRT35	1315
IGF2R	1316
PLA2G4B	1317
BCL2L11	1318
RSAD2	1319
CYP11B1	1320
SLC3A1	1321
NKX2-2	1322
BECN1	1323
CD38	1324
TSC22D3	1325
NOD1	1326
RETNLB	1327
TCF4	1328
STAT5B	1329
HDAC1	1330
SLC10A2	1331
CDKN3	1332
SPN	1333
TNFRSF10B	1334
IFNA10	1335
MAF	1336
ABCG4	1337
CD14	1338
BLK	1339
SERPINE1	1340
PSMC5	1341
AKAP12	1342
AXIN2	1343
RBPJ	1344
FCER1A	1345
AOX1	1346
APOA2	1347
POU4F1	1348
PTTG1	1349
KHSRP	1350
ABCC2	1351
NFE2L2	1352
CD79A	1353
DAB2	1354
STS	1355
CYP27B1	1356
PDGFB	1357
MMP13	1358
TCF19	1359
APOA1	1360
ANGPT4	1361
ACAN	1362
RAD51	1363
FGF8	1364
PAEP	1365
MAZ	1366
TFPT	1367
TRAF5	1368
AMH	1369
CCNB2	1370
EHHADH	1371
EYA3	1372
CYP2C19	1373
TRPV6	1374
IL13	1375
KRT18	1376
MIP	1377
NBN	1378
MAPK11	1379
RFXAP	1380
HSPA4	1381
FOXO4	1382
PURA	1383
GFER	1384
THBS1	1385
UTRN	1386
IL5	1387
EIF3M	1388
GMPS	1389
RFXANK	1390
HOXA10	1391
TERT	1392
GFAP	1393
OAS1	1394
UGDH	1395
MCPH1	1396
U2AF1	1397
PRDM1	1398
KRT34	1399
NFYC	1400
WRN	1401
ZMAT3	1402
RASGRP3	1403
TIMP3	1404
CCNE2	1405
APH1A	1406
SOX10	1407
NR4A3	1408
ITGB2	1409
LIN28A	1410
SLCO1A2	1411
SCARB1	1412
SNAI3	1413
KRT27	1414
TNC	1415
LTC4S	1416
ARID3A	1417
PTGFR	1418
MAPK14	1419
CGB5	1420
RREB1	1421
THY1	1422
CYP1B1	1423
ZMYND11	1424
HPR	1425
CDH17	1426
HOXB7	1427
SMO	1428
ABL2	1429
SLC8A1	1430
TFF2	1431
YEATS4	1432
DLX4	1433
CHST4	1434
KLK3	1435
ANG	1436
NR2C2	1437
METAP2	1438
MET	1439
CD22	1440
ABCG1	1441
HSF1	1442
SUMO1	1443
CCR1	1444
ERBB4	1445
PIP5K1C	1446
SELE	1447
IL2	1448
JUN	1449
MAOB	1450
MT1E	1451
KLF1	1452
SKP2	1453
GUCA2B	1454
BCL2	1455
ATOH1	1456
PRF1	1457
HSD17B11	1458
RUNX1T1	1459
U2AF1L4	1460
GLI1	1461
IL1R1	1462
CYLD	1463
SP7	1464
CREB3L2	1465
CDCA7L	1466
ETV2	1467
NTRK1	1468
ATF4	1469
RAC1	1470
IL27	1471
WNT4	1472
NR1H4	1473
TBX2	1474
FHL5	1475
DKK1	1476
VCP	1477
KLF14	1478
RPS6KA3	1479
SULT2A1	1480
YY1	1481
ESR1	1482
SALL4	1483
LGALS1	1484
CDK1	1485
KLF12	1486
APEX1	1487
RXRG	1488
HSPD1	1489
CXCL11	1490
UGT1A4	1491
LRP8	1492
PKNOX1	1493
ACSL6	1494
TP53BP1	1495
RAG1	1496
WWTR1	1497
HHIP	1498
PMAIP1	1499
TOP2B	1500
MYH6	1501
BCAS3	1502
IFNA7	1503
MYOCD	1504
IFNE	1505
BRD3	1506
SLIT2	1507
PIAS1	1508
GCM2	1509
DUSP4	1510
ID4	1511
WNT9A	1512
THRSP	1513
S100B	1514
VHL	1515
IRF4	1516
ENO2	1517
TRPC6	1518
LIN28B	1519
CSF1	1520
FLT1	1521
MSL1	1522
SOCS7	1523
HK1	1524
ATP1A1	1525
HLA-A	1526
NEAT1	1527
SLC27A4	1528
MYOG	1529
PTAFR	1530
DNMT1	1531
ZNF652	1532
GJA5	1533
HEYL	1534
CCND3	1535
SOS2	1536
MAD1L1	1537
FADD	1538
IL17F	1539
CD24	1540
BMP2	1541
RPS6KA5	1542
CCR2	1543
NPAS2	1544
CXCL1	1545
HLA-DRA	1546
MSH6	1547
NKX2-5	1548
TNFRSF13C	1549
CDCA7	1550
VMP1	1551
SCD	1552
WBP1	1553
TRIM16	1554
NUCB1	1555
WNT3A	1556
FUT2	1557
CREB5	1558
RASSF1	1559
FGFR1	1560
MAPK13	1561
CFTR	1562
IFIT1	1563
PAX4	1564
LDLR	1565
RASGRP1	1566
NF1	1567
SERPINA3	1568
BST2	1569
PDK4	1570
EIF2AK4	1571
ATF6B	1572
IL21	1573
PFKL	1574
IGFBP5	1575
KRT31	1576
KRT5	1577
CD83	1578
ERO1A	1579
NR2E3	1580
ATF6	1581
WASF3	1582
SERPINB1	1583
GRIA2	1584
PIAS3	1585
ACKR3	1586
B4GALT1	1587
ADAM10	1588
FOS	1589
ADIPOQ	1590
SLC39A8	1591
MTTP	1592
CYFIP2	1593
IL18R1	1594
SUPT3H	1595
TGFB2	1596
DNM3	1597
IFNA5	1598
TRERF1	1599
HCFC1	1600
PDHX	1601
HLA-E	1602
IL23R	1603
CDK5	1604
PDIA2	1605
SOX3	1606
TAC3	1607
BSG	1608
KHDRBS1	1609
ACE	1610
DNASE2	1611
ZNF160	1612
HDGF	1613
PLAGL1	1614
IFNA6	1615
MYCBP	1616
YBX1	1617
SLC15A1	1618
ITGA6	1619
RFX5	1620
CDC34	1621
TNF	1622
AGT	1623
ACE2	1624
ACACA	1625
FZD1	1626
RGS4	1627
EN1	1628
MCAM	1629
ARNT	1630
PSG3	1631
ACSBG2	1632
HSD17B7	1633
COL1A2	1634
EGR1	1635
COP1	1636
ID3	1637
RBL2	1638
USP7	1639
HLA-DQA1	1640
G6PD	1641
NEUROD1	1642
BORCS8-MEF2B	1643
TFRC	1644
CD3G	1645
CCL2	1646
APOBEC3A	1647
IFITM5	1648
IRF7	1649
ITGA2B	1650
TFAP2B	1651
MMP28	1652
PDGFC	1653
RORB	1654
SPRY1	1655
SPRY2	1656
SLC4A2	1657
PAX5	1658
PRODH	1659
DEK	1660
CTCFL	1661
MMP10	1662
PTEN	1663
CRP	1664
EBAG9	1665
TTF1	1666
CXCL3	1667
SERBP1	1668
CBFB	1669
FOXH1	1670
HOPX	1671
SLC22A10	1672
ITGB1	1673
MED23	1674
KLF13	1675
NANOG	1676
PRDX3	1677
PRM1	1678
PCGF2	1679
AQP7	1680
CXCL10	1681
SP3	1682
KLF9	1683
MDM2	1684
E2F4	1685
TGFBR2	1686
NR3C2	1687
GDF15	1688
NFKBIA	1689
PF4	1690
SSB	1691
P4HA1	1692
RUNX1	1693
PRKAG2	1694
RFX3	1695
CCL13	1696
RCHY1	1697
S100A11	1698
BIRC8	1699
MNAT1	1700
FABP1	1701
NCF1	1702
SLC6A6	1703
PER2	1704
MCM8	1705
AHR	1706
GPA33	1707
ELK4	1708
FLI1	1709
BLMH	1710
CCAR2	1711
NKX2-1	1712
TRAF2	1713
SPRR2A	1714
MECP2	1715
HDAC10	1716
CYP27A1	1717
TGIF1	1718
HAP1	1719
RBL1	1720
CLEC4G	1721
PFKFB3	1722
ERCC1	1723
NGFR	1724
NOTCH4	1725
TAF12	1726
KCNIP3	1727
CXADR	1728
CERS2	1729
PHOX2A	1730
IL1A	1731
ASS1	1732
KMT2D	1733
ZBTB7A	1734
LGALS3BP	1735
RFX1	1736
APOBEC3G	1737
PTBP1	1738
IL7R	1739
EGLN1	1740
ALDH1A2	1741
LCK	1742
SPEN	1743
MVP	1744
RASGEF1B	1745
