name	ids
TOPBP1	1658
UCN	1659
PLB1	1660
CCR1	1661
ZNF148	1662
KLF15	1663
HEYL	1664
RHO	1665
SLC51A	1666
CDC25A	1667
CAMP	1668
SHISA5	1669
SPRY1	1670
PITX2	1671
HMGB2	1672
HAND2	1673
MAD2L1	1674
HPGD	1675
IL15	1676
HHIP	1677
STARD4	1678
AGGF1	1679
CASP3	1680
CARTPT	1681
TLR3	1682
TERT	1683
FOXQ1	1684
ACSL6	1685
IL3	1686
CSF2	1687
FABP7	1688
CITED2	1689
TBXT	1690
DACT2	1691
PTTG1	1692
CDCA7L	1693
HEY1	1694
FABP5	1695
SHH	1696
COL1A2	1697
PGAM2	1698
LMTK2	1699
CTSB	1700
SOX17	1701
HNF4G	1702
TNFRSF11B	1703
NOS3	1704
CDK5	1705
SLC4A2	1706
BAALC	1707
TP53INP1	1708
ABCA1	1709
NFIL3	1710
PRKACG	1711
ALDH1A1	1712
TRPV6	1713
FBP1	1714
CYBB	1715
VEGFD	1716
CLDN3	1717
AQP7	1718
VCP	1719
CLDN2	1720
WRN	1721
TSHR	1722
PHOX2A	1723
ARF6	1724
CDX2	1725
OTX2	1726
DACT1	1727
PRDX3	1728
TSC1	1729
GFI1B	1730
RET	1731
NDRG2	1732
CASP7	1733
SALL2	1734
CYP2C19	1735
E2F7	1736
SPRED1	1737
BRD7	1738
BTRC	1739
NOLC1	1740
SPIC	1741
PCBD1	1742
ZNF202	1743
SMPD1	1744
APBB1	1745
ILK	1746
RAG1	1747
CRABP1	1748
ZNF143	1749
WEE1	1750
MAPK7	1751
MCM7	1752
