genename,ID_REF,rep1_T1,rep1_T2,rep1_T3,rep1_T4,rep1_T5,rep1_T6,rep1_T7,rep1_T8,rep2_T1,rep2_T2,rep2_T3,rep2_T4,rep2_T5,rep2_T6,rep2_T7,rep2_T8,rep3_T1,rep3_T2,rep3_T3,rep3_T4,rep3_T5,rep3_T6,rep3_T7,rep3_T8
yhaB,eco_gcs1_t08273,2.780507908,2.743764772,2.697831688,2.294235704,3.16509505,1.818178529,2.519770767,0.603391013,1.67525682,0.901802969,2.145830204,2.919062093,3.225192607,2.7615561680000003,3.3940797910000002,2.3124593719999997,2.064824569,1.933516735,2.295402615,3.7864948710000004,3.424513072,1.195443683,3.951896467,11.51674126
mscL,eco_gcs1_t08697,307.35231760000005,266.5396031,334.9078481,372.39124280000004,508.4646581,463.2255382,481.642692,409.4167701,221.5219074,408.03277369999995,303.5498704,291.1589933,323.4582192,286.55012830000004,210.7862339,269.09037850000004,239.98350840000003,279.69214980000004,211.11940209999997,376.3565725,348.3003796,361.401825,366.0128273,305.5140903
bfd,eco_gcs1_t12018,299.99824110000003,291.6021942,206.0777636,228.4225759,204.2308438,195.2155182,197.1077272,119.0963118,289.5356305,204.9896773,265.5179504,255.0927264,148.3022103,151.6258559,156.0952463,104.9649976,170.2947436,155.5120236,197.45663380000002,164.24799130000002,178.277481,141.8500304,210.95928179999999,136.35388
mioC,eco_gcs1_t09870,939.7304778999999,1226.048484,1129.9684029999999,710.8273572,444.411459,533.852141,465.16899680000006,337.6396666,485.5776468,473.401546,470.45787120000006,458.4067578,884.0969866,711.062569,761.0303138999999,716.1019209,720.3222022000001,777.76152,723.6109654,959.6481269,905.6401696,737.7449558999999,849.4418983999999,749.2958016
ydiB,eco_gcs1_t04530,3.819514967,2.780713597,2.8464848139999996,2.9336878389999996,4.198344157,2.5281446290000003,4.300363113,7.996062283,2.806419674,2.9344077860000004,2.798423283,3.1338816589999996,3.378284545,3.758563773,3.30561489,2.6683743730000002,2.042188816,4.5215206089999995,2.606257871,4.014395447,3.808843937,4.5616666619999995,4.16941772,10.50547185
ycaD,eco_gcs1_t02223,381.1468839,410.92391969999994,491.340376,493.41078849999997,557.7820086,461.80342069999995,518.8743672,460.1465141,430.8511499,459.6186454,534.86504,680.55525,429.55585410000003,420.9325722,427.54018729999996,419.54711289999995,353.56473739999996,354.7628062,358.4180066,415.9547369,398.809034,300.9171793,443.90804860000003,553.5532672
chpS,eco_gcs1_t10998,277.2340177,264.9799096,269.5093842,213.59927489999998,226.078404,259.6611871,250.9683202,158.4689812,270.92663230000005,261.29063130000003,250.3593665,278.09990939999994,284.00320960000005,213.5834461,256.7209193,248.9023833,195.01612419999998,209.3871214,252.08596980000004,228.3479037,242.0740586,179.364604,203.7612572,226.98946400000003
ychA,eco_gcs1_t03109,4431.577996,4073.870864,3932.733145,4099.659014,4082.966218,3855.580327,3956.957518,2482.380119,5156.623895000001,3867.892318,5264.820925,5451.390746,3886.223807,4034.246964,4367.886823,4091.894925,3882.792417,3567.642147,4408.462208,4193.486237,4223.853353,3076.187792,4265.576269,5068.641277000001
yifB,eco_gcs1_t09934,5.7325669239999995,6.830507784,5.727729492999999,7.10938027,3.556868303,6.971611006,3.677397463,8.340624219,4.299397086,3.510804288,6.806866444,5.850304042,3.459964357,8.375446075,4.366467832,7.651619395,6.371183656,6.602051116,4.82751345,4.024438,7.656459011,5.030067783,4.929442943,11.27518813
ilvL,eco_gcs1_t12268,44.31983697,54.71062953,63.61518559,39.68950145,32.6651553,37.35085956,59.84027813,56.51817446,32.04838159,79.90727316,39.13431857,36.5194763,75.65721326,97.12715595,110.6725347,65.96485438,122.6076719,51.17677609,41.81104781,86.08463408,67.22552882,66.98732746,93.35169423,14.4366689
pyrL,eco_gcs1_t12186,174.7798976,203.1642696,202.5089815,187.12379669999999,160.6985928,135.0771112,131.9168811,100.297268,132.9548476,127.50709509999999,147.3141427,137.82276069999998,240.84771940000002,210.4166401,255.076512,160.3069896,239.87919790000004,189.3029583,236.94900619999999,205.37421619999998,229.4420747,179.85645359999998,279.6552994,198.45624730000003
leuL,eco_gcs1_t12271,165.4648205,100.54630909999999,176.88899840000002,114.8611905,114.52702040000001,113.38055700000001,88.61571647,73.67866449,154.10028219999998,166.9813247,98.84800729,145.8708349,211.7598622,196.2571375,269.3087882,245.45487319999998,240.26878349999998,215.0037603,203.84997230000002,295.0939224,254.5457332,204.310976,275.8999022,335.29020380000003
wzzE,eco_gcs1_t09971,105.39542970000001,134.0240898,137.89135469999997,129.1240533,115.81176809999998,87.22271332,105.1097824,103.01289870000001,85.58025643,73.74070494,96.72909089,88.59427121,112.25101299999999,108.6540377,129.2672873,104.1472025,134.4747265,100.48514940000001,126.27358100000001,142.0151387,120.9978358,89.32721444,168.79773899999998,104.9806929
codA,eco_gcs1_t00801,645.7932638999999,598.4141087,659.1969242,916.7493119,1256.8830289999999,741.6318202000001,1008.883118,1407.972636,763.4034721,513.6205213999999,888.5064897,756.297784,511.7866335,515.6905472,533.9430763,477.7825022,540.1013385,431.3938683999999,641.1831298,565.9811466,639.9854177,596.426408,770.3763232999999,574.987624
codB,eco_gcs1_t00798,1130.116376,1201.2325369999999,1242.501975,1183.090789,1166.560367,899.0063948999999,1059.9306960000001,721.2935143,867.2940655,626.9830423,825.1528877000001,898.8951808,1297.497785,1177.847714,1293.984935,1155.184141,1229.899713,1184.140823,1439.061775,1533.639426,1460.581059,1031.918413,1327.540115,1481.010438
ligB,eco_gcs1_t09622,4.991271881,5.444300002,8.565093889,10.19802135,5.337138008999999,7.341354513,4.9662079310000005,11.09340451,8.538862318,10.28101665,11.71814375,8.132365401,5.463122867,9.566497918,7.78637609,8.069793167,15.85233191,11.14375927,10.24999863,5.824175341,9.002176393,13.98403595,4.7598020530000005,11.935231800000002
mdtG,eco_gcs1_t02678,17.7885026,17.03544829,15.01477767,20.60694931,26.7429716,21.20006961,18.21227199,18.41550943,35.35229464,21.98933275,31.10935011,44.30309371,20.30533274,16.87723999,18.56927234,22.37694542,16.64748281,15.37294709,16.45518981,13.71636673,13.06496776,13.92876481,17.21466775,10.04058173
gspO,eco_gcs1_t08792,13.67186318,9.735722614,9.193213955,13.06211445,10.67030616,9.784680003,12.01810342,24.61873315,10.17782863,14.41158894,10.11451352,8.798565979,7.552249434,10.19459451,8.220912495,10.004906,8.622795298,6.42524958,11.75620187,11.8211478,9.982587565,11.29441411,8.693363677999999,10.11256277
amiB,eco_gcs1_t10887,92.08541984,69.65973740000001,81.22042698,100.4685429,121.1692892,94.01440179,118.0653111,110.1752472,110.18267309999999,92.25093222,122.6030456,114.1040986,77.79258133,91.3343219,75.19621866,77.801288,76.52115591,69.91041511,75.37701232,71.39800927,77.15108255,69.02124986,79.25931365,57.61162413
bglH,eco_gcs1_t09821,3.0292829410000004,3.3187042110000005,2.7647913789999996,2.433227648,3.1884729939999996,4.154889151,3.855168009,7.17044074,5.412673275,9.117875584,5.286335898,4.11594625,3.3905469619999997,2.7763547180000003,3.362715502,4.701493743,2.253679426,4.791708833,3.482830269,3.873661095,3.466399605,4.412933478999999,4.00846226,12.15045741
ahpC,eco_gcs1_t01495,6384.674739,8251.783749,8119.704995,5311.489474,4022.178689,3500.123857,3493.150573,2336.928168,3062.090286,2905.127106,3305.308566,3460.062229,7800.950444,6673.843156,6622.028966,6104.808115,5896.991185,5443.839388,6607.828918,7327.455109999999,6940.815798999999,5354.8947100000005,8067.15083,7989.546742
uspA,eco_gcs1_t09159,796.8963102000001,1802.592743,1522.942404,810.6870391,739.3931715,709.2516711000001,788.2170999,639.8115152,378.45094689999996,436.9124233,499.66582639999996,439.6595871,1522.1586,1154.9900699999998,940.5705545,978.5487800000001,864.067682,871.7224258,1072.46948,1283.3447099999998,1033.600966,896.1793755000001,1182.664968,1341.705841
yigI,eco_gcs1_t10049,215.0846361,99.85053045,147.6390361,210.16355530000004,297.5689217,256.34590479999997,279.4549735,161.0722207,271.95502,304.1116088,291.189344,314.9483606,190.63557350000002,177.8446084,202.29225730000002,233.4647319,178.3850764,186.62891919999998,178.43877450000002,241.54577969999997,217.58097969999997,157.5970746,166.694389,185.65187759999998
yigL,eco_gcs1_t10062,150.277366,184.8612189,168.3587733,147.8384706,129.5970795,117.97153999999999,111.56776509999999,86.14489058,100.37567779999999,98.18374759,129.5368338,139.263073,164.307919,132.3219403,176.7197989,153.6398449,136.2899021,110.30243190000002,152.28309040000002,141.6891908,147.734979,126.3738584,174.6100709,140.9186503
pabC,eco_gcs1_t02778,87.0367036,98.56995476,84.95157711,77.89145883,58.52363136,53.82062149,54.0927759,50.78551333,42.31254706,35.56807932,49.88708875,46.15773921,77.98951785,89.0432965,78.28604201,72.71700829,79.68775749999999,71.39722548,92.84945146,79.7267777,87.15103682,68.80624272,82.5613877,55.1463449
holE,eco_gcs1_t04962,32.32250431,30.15380578,29.41080317,25.80286138,23.05692312,26.6951517,26.10737531,14.91797426,30.09114603,26.00919637,20.868520899999996,26.46831739,33.95766313,39.45073159,26.52831069,29.39526699,26.11123453,32.57923518,23.39238817,35.65084278,33.95104251,19.28849413,16.82337983,11.91015747
yhcA,eco_gcs1_t08492,2.7454263969999997,2.8888582489999997,2.676699192,9.019865188999999,4.42559588,3.7744896389999996,4.5733986369999995,5.1856266,1.935957861,3.4922317539999996,3.5009097660000004,6.7888266470000005,3.375793673,11.20508566,3.39832774,11.52771278,1.8941552069999998,14.07343305,2.8041590530000002,4.291657377,3.3827343560000003,3.823057815,3.662523184,8.751935019
ycgB,eco_gcs1_t03037,146.26271369999998,154.2184912,209.6959559,205.60820690000003,217.7249952,248.13168190000002,235.68362180000003,196.77568259999998,60.28389855,52.13118978,62.25174651,67.49528169,87.60148406,83.8877932,86.08033517,110.76570790000001,108.9165994,95.63542773,135.893112,127.77984170000002,109.79750829999999,110.10977350000002,163.4573656,250.67192290000003
ybfC,eco_gcs1_t01738,22.85693007,12.92815054,21.32725353,19.76115611,23.81920406,25.48824658,22.60642781,14.4614546,16.82669549,26.6821165,16.50967271,17.85527474,33.1527667,31.48947687,21.31882861,28.56152701,26.05379212,29.36983929,20.89482399,40.63118406,31.87465309,22.9725919,22.83798419,10.65998469
cfa,eco_gcs1_t04442,519.4670765999999,521.4549002,586.8823342999999,649.7480521000001,672.1486025,763.2144483,833.1622374,623.41117,376.2295803,422.229741,416.0690275,528.6481234,489.3075368,511.3744454,410.0260982,577.6695585,358.1948803,331.58744,423.13891219999994,460.04939800000005,446.3645257,378.0368389,526.402415,856.9283792000001
ibpA,eco_gcs1_t09727,252.57913440000002,262.2751866,230.216656,186.6110656,149.1237561,163.5581814,166.67673059999998,100.5996059,171.4409142,209.87299240000002,180.311165,206.78443430000002,499.16960610000007,357.2262395,424.02876439999994,339.3457096,303.10631839999996,230.17168990000002,212.918329,252.91275319999997,304.17566039999997,212.7120625,251.05605899999998,257.22353680000003
wrbA,eco_gcs1_t02559,45.12152142,60.77450332,77.81018738,72.22287374,67.00424152,91.95378286,107.1122008,85.12259359,31.03594523,31.33007002,30.13296509,34.71366442,36.92682467,33.9208875,25.27207075,34.14688988,26.67795867,30.2638797,37.00376239,34.95449494,37.375886799999996,28.44006128,35.341848399999996,45.51967007
greB,eco_gcs1_t08958,212.6649054,204.5784738,222.58832230000002,190.69322219999998,153.006234,156.9742636,141.5477581,112.8538851,107.1371355,143.61788230000002,144.72717450000002,137.90949530000003,346.2180067,281.8811262,272.8115781,299.7750725,225.1638625,243.817035,230.7940985,312.7100616,301.9018093,237.4745912,262.4760351,246.67857149999998
ygiF,eco_gcs1_t08139,11505.81269,8850.523699,9447.90912,10127.227509999999,12069.6625,11099.3897,11974.61966,7946.282265999999,14001.2438,11933.80465,13542.65815,16790.66602,9572.0223,10237.52471,12428.385040000001,10899.919390000001,10512.64591,9511.780845000001,10430.40015,9765.952733,12499.244059999999,10689.72327,12173.08173,14391.10782
eptA,eco_gcs1_t10742,10.79427666,9.266766439,9.706752262,7.050796481,6.942010636,22.28920835,11.09826559,29.300918900000003,14.52212474,27.33808224,17.07919078,7.907112677000001,11.90824916,13.21677333,13.99790931,21.23283567,21.91731872,12.93884983,16.4067397,8.702364895,8.718457959,19.33407048,10.75502534,11.43505339
eamA,eco_gcs1_t04095,258.788137,260.3886192,286.810859,280.37450060000003,240.67068709999998,216.046668,192.1418581,201.0354996,184.3693503,213.8748495,170.12828190000002,202.9729916,251.71263,241.7529382,255.89299169999998,234.9638009,264.2728455,230.3920005,227.79180380000003,302.6521519,307.227218,230.0260748,312.4184503,284.4590538
ydeE,eco_gcs1_t04101,83.08298516,82.56955147,58.16773811,79.73685623,102.2661822,89.34047381,79.41660159999999,47.15413593,136.7352546,96.40211547,120.3669748,169.35296440000002,114.652925,103.3556405,115.84536429999999,123.96252109999999,101.2043374,86.28022744,70.84874164,125.80660449999999,111.13789650000001,65.35125213,126.60730500000001,75.11541062
yafC,eco_gcs1_t00498,28.01447226,30.94933726,31.36225084,29.74889979,33.24083042,30.34638184,32.46315209,32.27919021,18.66687215,25.96749562,26.785352399999997,23.29200432,33.36421843,31.06591829,24.22393658,26.28350074,27.37507887,25.32478316,27.84839597,26.75172076,26.65757162,29.38418617,32.73098473,12.30412757
yafD,eco_gcs1_t00503,6091.727261,8183.871069,7006.448084999999,5111.567584,4736.322017,5113.815544,5090.243764,3491.4211299999997,3991.038488,3402.0779399999997,3715.097635,3979.369185,6786.582490000001,7010.317197,6675.733556,6626.66172,4957.957475,5824.701224,7051.028645,6825.9577930000005,6122.708045,5022.000491,7302.979337000001,9117.109123
yadC,eco_gcs1_t00309,2.62594193,3.2567159830000003,2.606576903,2.193376307,3.0821063669999997,2.314831798,2.678386575,2.179585725,2.030584016,1.96860328,3.128264038,3.2153332480000003,3.24357715,2.761721908,3.18779409,2.311124786,2.095708657,2.2269266709999997,2.224692209,3.642238803,3.2113266910000005,1.917489871,3.552502702,9.55886715
yicJ,eco_gcs1_t09649,19.59548413,15.01523112,19.50939196,17.35718579,16.97481804,33.39766079,18.40777791,27.51602218,24.10388302,50.17315761,34.34846621,20.42553356,24.54833561,25.31959031,27.95465592,20.68860105,44.92499232,35.19292938,24.62814441,16.81644302,22.25523812,31.27810873,16.85913552,10.96581406
nudC,eco_gcs1_t10468,128.5895055,159.9733193,140.3154388,132.3237778,125.19515600000001,104.14369959999999,134.76153359999998,104.779726,95.74967587,77.70915961,111.60502360000001,115.8576085,137.52116769999998,141.62457769999997,144.90988180000002,130.5311507,128.4944192,124.74285959999999,148.5497687,142.8487789,146.0401025,102.5451406,146.5704197,143.4378083
yieE,eco_gcs1_t09794,140.28984630000002,119.07235209999999,233.5141196,173.07242119999998,162.72570480000002,196.704449,190.09156299999998,164.9666284,81.99935451,87.56799903,97.89537583,88.64103095,176.7660294,171.9598657,116.533229,120.0647963,132.7503368,158.6123104,163.3873267,199.64580519999998,186.335771,160.9221816,222.8123941,200.6756334
yieH,eco_gcs1_t09799,65.32015075,62.77326768,56.34008168,52.19735741,93.55940084,90.52461038,101.74909090000001,59.13162902,110.672261,96.08032723,133.9504908,129.77910020000002,48.01916902,37.90407297,39.01190013,39.65767169,41.21379922,37.37201982,46.90421689,44.14435993,41.73598661,29.02511685,29.4286938,14.60368093
cbrC,eco_gcs1_t09811,26.11612717,14.66377245,23.982146399999998,28.70428252,23.99597497,26.87790103,24.56160981,25.53403957,30.01351114,35.62837662,27.68413795,32.32822979,25.51492356,26.02376546,28.30474641,27.38319893,28.85920234,23.14592118,23.41995326,22.61385038,21.28299262,22.04013302,23.40410962,13.44901868
yieP,eco_gcs1_t09920,86.70249298,137.145445,108.5733256,70.04321984,65.58124495,59.55588379,60.5378553,51.71460795,46.42568925,47.27950318,53.95861941,54.95440179999999,151.67664919999999,88.04077849,116.86495749999999,99.36869284,115.6105591,94.78392153,102.2693124,101.5723691,126.36712720000001,86.26124813,148.09082969999997,67.48337778
phoH,eco_gcs1_t02577,112.6633433,138.302151,139.1645622,156.5927625,169.0588226,203.9663551,227.2727746,173.19544480000002,114.5256942,92.87626218,137.2559647,128.116409,101.2573545,106.61238459999998,106.8520024,103.7941855,88.40124274,85.14823879999999,120.7517182,107.48576409999998,111.6078178,84.54340187,106.3386881,127.8277685
rsd,eco_gcs1_t10466,113.6168378,177.7765605,177.3794442,130.9298321,125.06756419999999,118.1941063,136.78512949999998,133.8473409,62.26551622,78.69988966,89.56924869,68.32979939,130.0109892,123.18399050000001,100.6232285,91.43565559,120.29332279999998,110.23051459999999,118.30730009999999,153.44193090000002,143.74260980000003,111.0159476,139.3271268,111.96451189999999
nfrB,eco_gcs1_t01387,10.41713207,9.542583751,9.221396816,11.91921348,11.42788117,12.39641842,8.308921975,15.75006831,15.04735514,15.72136848,10.64388226,10.968390300000001,11.47863517,10.19988951,7.131742477,10.17262168,14.43016071,12.07950681,8.969140769,8.110025935,9.334571415,20.23728674,11.43866728,10.05908673
ybbC,eco_gcs1_t01178,111.6576162,91.23535879,121.7993632,114.5801118,135.9745083,129.7057042,98.06936951,49.98964982,103.01588079999999,107.20636709999998,99.13124345,135.4417494,117.4979467,102.4568687,130.64840159999997,102.3572975,133.9482105,125.0019545,134.4387146,145.069213,120.1448815,96.64723949,132.5892658,109.5271443
cmtB,eco_gcs1_t07854,4.404584586,2.627385357,6.199048931,3.105760263,3.3932555030000002,7.944418977000001,3.380073585,9.888432348,3.09716915,21.09326553,9.384118175,3.087502843,3.685029208,4.245714637,3.160918081,5.12740514,11.97801439,9.218539065,6.689970876,3.5451750339999997,3.314090172,3.220949827,3.546620152,7.9317641000000005
cmtA,eco_gcs1_t07850,7.591952477,5.670600594,4.6023645680000005,9.300102426,9.304003428,14.36206804,7.5806202670000005,22.90203491,13.02165737,27.18564634,13.00078379,7.181542986,6.866969421,4.42065756,6.984417371,5.762445999,17.21183728,10.34300964,7.496921255,4.688556134,9.595081927,15.38725082,5.28023001,9.904328084
torA,eco_gcs1_t02541,3.001503425,2.697870581,3.0599090980000003,3.036212861,2.990069095,6.6890673839999994,2.902826109,8.221582085,8.043453733,8.600095713,4.688467802,2.952004886,3.8699362410000004,5.474006178,3.632384055,6.302920556,6.011322306,7.009222754,3.079184353,3.417103509,3.236666533,9.063375034,3.570654966,8.776339956000001
mobA,eco_gcs1_t10112,185.7111486,144.7300985,202.96931940000002,193.7549377,236.72270330000003,219.2082429,230.83919989999998,177.293544,197.0712999,206.55460530000002,245.6224221,297.6726675,226.8035621,239.5776502,202.6237635,191.3860389,196.42648,173.92214730000003,194.5664269,210.6514356,220.8914386,184.2955913,202.82095680000003,177.5284479
yihD,eco_gcs1_t10113,125.0584463,264.16497819999995,277.4019875,161.3804821,116.36323390000001,140.6963773,132.75813300000002,110.1156953,64.08876871,87.30578702,107.52440120000001,77.90511726,269.95455560000005,255.98069089999998,204.26301899999999,163.83245119999998,198.73664140000002,173.55274,234.910299,243.78223709999997,154.2027929,136.3057264,243.4505726,222.48431150000002
hemN,eco_gcs1_t10146,867.1281272,671.8185634,680.8845032,659.3524583,829.469719,837.3473303999999,792.5673951,528.4188353,846.1094835000001,685.0306128999999,914.8316365000001,918.9732457,877.8148502,796.4458850999999,769.6606479,836.1572395,679.4203999,671.1771772000001,729.3186059999999,705.2636732000001,738.0359347,531.0802503000001,675.7517366000001,757.8805985
yihL,eco_gcs1_t10159,170.5138408,199.56614240000002,129.3256832,113.7344585,84.5996387,102.4441377,90.29564714,53.44487996,112.5423261,98.26493284,92.72669924,109.7689358,200.2102207,172.8195506,185.41067180000002,190.4130701,179.6918212,180.0836917,155.777558,188.1831675,201.4929507,117.86974450000001,143.66805569999997,89.54073170000001
yihO,eco_gcs1_t10182,2.87933566,2.78848965,2.915891295,2.3469525680000003,3.7133237,3.886469588,3.180287668,4.598067245,2.932783076,4.329083805,2.58537481,3.1701678269999998,3.386456395,2.764381995,3.60733059,2.362963396,4.539692199,2.200916243,2.675039932,4.27153868,3.3249046589999995,2.9389175830000003,4.109651394,11.38425137
yihQ,eco_gcs1_t10196,8.820084654,5.970674244,5.144718762,8.819313182,8.239109258,8.670275559,8.283370174,19.86787188,9.637965314,11.469795699999999,9.369305318,7.913916535,9.92477986,6.730526996,3.661624885,7.634142063,8.636438888999999,8.815492987,8.336329152000001,6.365481698,6.7066015839999995,15.28874074,5.689571192000001,8.045205505
yiiE,eco_gcs1_t10223,3.081108473,2.636111271,2.533017176,2.15215059,2.9538435869999997,1.740098359,2.702476061,3.0051565239999998,2.962111469,3.0481411960000004,1.981952425,2.7714038530000003,2.93703519,2.59984816,3.1570216139999996,2.181256489,3.3344285389999997,3.3545219489999996,2.587226954,3.551426376,3.181608831,4.307875657,3.62546675,8.368390471
yiiF,eco_gcs1_t10225,4.818759797,7.373806205,12.078165199999999,6.097369347000001,4.508037601,6.889545781,5.815945021,7.5440495,2.908894143,5.468848186000001,5.054671644,3.62050397,9.290825259,2.653723578,3.3301647180000002,13.53292074,5.453452326,6.309776639,9.679595519,6.074121597,7.758537888999999,8.414321408,6.369962615,18.05695933
fdoG,eco_gcs1_t10229,70.86010595,82.09517056,69.4453165,74.97246197,76.44038263,87.05833845,72.46230054,63.90735603,85.16691634,62.32023366,83.99225981,82.75056465,84.29598680000001,87.55583506,99.94363346,80.11991131,74.91360325,99.13652849,100.53983249999999,82.93371724,100.6068683,68.87407939,74.14965126,77.11955356
fdhD,eco_gcs1_t10232,73.75241492,83.23445378,87.03077321,85.14831358,63.48802212,80.69293032,86.01727446,81.73663959999999,67.52005385,69.62218632,67.57516314,62.47731363,96.1037001,94.56227507,77.72485975,88.9114403,84.14509422,73.73747586,84.02387940000001,79.47394217,83.08635277,89.63432552,64.11645004,39.43009405
yijO,eco_gcs1_t10366,32.62799836,35.36560269,34.58172399,38.594350399999996,33.96984196,29.89509206,30.94401462,39.9626435,27.27210733,28.37822116,25.14250945,33.52961377,32.20580076,36.96620345,30.20855191,42.55658241,39.36247545,38.50096273,29.34579813,32.22651831,34.06024496,36.60494397,31.63631686,13.11032065
yjaH,eco_gcs1_t10475,263.4969982,244.64030269999998,214.7470789,205.6089334,209.94685479999998,184.3326415,189.83932009999998,121.79605490000002,286.7934995,177.4847524,246.35788849999997,331.6882409,227.4935043,228.4401264,288.5630181,256.4858636,283.7119166,235.56040359999997,284.1656803999999,248.1873429,237.6721785,167.2691519,250.5209142,217.39048030000004
yjbB,eco_gcs1_t10518,208.609571,200.0990655,217.5629264,209.54595580000003,243.8939143,225.2416346,207.8621603,165.9634137,236.59430330000004,257.4271961,266.0746562,274.4380413,192.8336274,219.272629,269.7872437,223.73293130000002,261.04881659999995,223.8695352,223.75834550000002,240.4274637,254.73012930000002,189.0992671,262.1274127,300.7330837
yjbQ,eco_gcs1_t10615,33.9004386,51.82973573,55.64463192,72.83631725,41.82085529,43.25102855,40.27370895,89.21016943,19.74458627,22.92939404,19.977968,18.63183742,38.11057348,34.75617421,32.39470991,37.30128422,39.10571128,34.49300627,34.84591132,39.0458073,53.18521342,67.40345111,48.69133614,61.39955933
yjcB,eco_gcs1_t12126,24.23409114,15.74370033,13.20842593,15.00345034,8.714894955,18.82055626,8.324812537,27.95255971,18.80669552,15.84606703,13.309449800000003,9.272240562999999,11.64041492,5.790728925,18.54316622,7.18009569,9.952891014,6.437726303,14.92579566,8.660523582,11.05452459,29.98900527,10.09653326,5.615114091000001
yjcF,eco_gcs1_t10641,2.696491516,2.695924757,2.582634762,2.249632264,2.91153709,2.801899218,2.602744123,1.1351802229999999,3.837061326,3.82717818,3.867294999,4.220139745,3.2143543539999997,2.522244621,3.032462137,2.214077202,1.87065137,1.691853038,2.167610093,3.5293229060000004,3.1274465210000004,2.226976943,3.604686855,8.22831393
yjcO,eco_gcs1_t10666,39.30795149,47.66803637,54.041063,39.63360884,27.65892152,37.81145956,44.70748718,41.22319828,34.65610894,43.33761982,33.71154912,25.23463133,49.47319139,56.80950313,48.86322556,39.36297674,60.37990038,42.336869,47.00212031,54.61692702,46.14434786,51.05228505,40.78158225,16.09000537
htrE,eco_gcs1_t00326,2.6703596380000003,2.8139047269999997,2.684218086,2.434321803,3.037773741,3.226155721,2.741210855,2.646348465,1.924709403,2.938630448,4.980497274,3.135855365,2.8640387439999997,2.795555181,3.110648592,2.218383536,3.227908839,1.8156834730000002,2.391963604,3.4766738139999998,3.079227293,2.06217974,3.642634057,7.11374723
rfbC,eco_gcs1_t05488,3092.462015,2381.315909,2036.477491,2487.1519329999996,3408.1536340000002,2708.166196,3025.693685,1478.068499,3298.597746,2426.3017800000002,3160.584821,3890.08239,2845.363048,3203.238643,3533.365557,3323.906113,2809.683423,2981.234584,3239.1376210000003,3368.615568,3179.563268,2027.676095,2850.127825,3629.170408
yehE,eco_gcs1_t05697,22.61766542,29.7604501,45.37495857,34.64878702,23.97849618,31.43844592,35.83061781,23.35497175,14.76810213,20.98136424,26.79267578,22.12250352,27.12630404,24.59338474,40.32316488,22.41313608,32.98382869,26.40189641,37.70588784,27.49189085,37.02335121,26.85880004,41.92589063,27.99169146
bglX,eco_gcs1_t05754,694.9966582999999,793.4978239,684.8255313999999,589.4174399,584.2806577,652.5297663,617.3786656000001,418.9654673,568.6533607000001,601.9762891,509.3680869,652.9849432,805.2965861,693.238883,763.0854469999999,688.7311556,678.8393764,642.4314473,655.3854726,801.8964288,829.0427295,638.1834472,748.8820063,866.7907912999999
yeiH,eco_gcs1_t05822,45.0091132,53.69840034,61.3341358,42.9827235,42.06679334,37.98354463,38.23089871,40.36128191,42.91897684,65.71337789,45.2242775,37.70304077,55.12721203,49.36450782,61.11321006,47.96117993,41.94785838,42.09215699,48.6751679,53.12067036,45.73708629,37.86413119,52.20830247,17.18256945
yejB,eco_gcs1_t05890,265.50774190000004,196.5425951,169.1148835,258.5911883,229.46688799999998,215.06999790000003,190.7238741,143.9447755,278.8388832,297.8447616,275.26502719999996,267.7461696,231.61059139999998,260.96745419999996,255.4651418,291.7870806,237.8518125,237.352892,191.5929826,272.5532919,266.1346226,192.20189919999999,203.575523,241.8055344
yejG,eco_gcs1_t05901,216.79915630000002,271.5715678,262.2788281,243.70132430000004,160.3133558,166.7184158,141.5185425,123.9811547,103.1503598,162.5659799,177.2903674,123.001846,218.56560209999998,210.65755890000003,212.6625879,199.6159806,214.98178,175.9927245,239.5834006,235.2296205,211.806787,157.84915959999998,200.9090261,152.7767573
secG,eco_gcs1_t08405,356.4491832,786.2136199,513.9831436000001,335.1352744,147.3570196,155.870582,343.5058562,162.9545445,122.49209750000001,155.314976,132.7425811,184.0532029,451.66047180000004,593.9936438999999,525.2621406999999,523.8193012,604.5971917999999,393.3109296,316.12113999999997,752.2836955,506.5406985,396.48675719999994,483.9811539,231.93668280000003
yeiE,eco_gcs1_t05819,244.3320124,202.2717095,234.406625,212.20042420000001,265.17857999999995,283.3364972,244.85077940000002,183.45851919999998,258.52065530000004,293.99362210000004,269.1614951,255.84245130000002,168.9335305,173.6801398,179.0938951,186.6545322,169.7324366,170.02483930000002,173.2744599,191.2946491,241.5647,215.56572930000002,197.9081641,231.0637395
prfC,eco_gcs1_t11396,5131.801727,6697.335421,5237.128758,3836.98102,3065.521484,2665.756584,2932.6359850000003,1690.981382,3703.166628,2548.690154,3480.7460090000004,3874.542718,5093.503749,4411.406036,5034.7278049999995,4618.601025999999,4717.31313,4423.078006000001,5364.7468229999995,5145.962379,5637.889503,4064.9323770000005,5550.794199,4942.083001
rhtA,eco_gcs1_t02002,8.598899388,8.38529762,12.86248423,18.1503838,8.668934116,9.29711839,8.94161206,18.77210181,13.28792704,12.299548099999999,5.185070318999999,4.56246244,6.75501684,22.36949339,6.907312727000001,13.54862639,20.44401241,20.15815933,7.140054566,9.700412371,7.673626485,23.90554322,10.31998323,10.983055499999999
