0,1,2,3,4,5,6,7,8,9,10
FGF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKK1,3.0,0.0,1.0,2.0,0.0,12.0,9.0,322.0,6.0,12.0
EBF3,14.0,15.0,19.0,42.0,4.0,22.0,36.0,39.0,32.0,29.74
TFAM,165.0,172.0,266.0,251.0,250.0,332.0,215.0,292.0,176.0,318.0
UBE2S,36.0,31.0,128.0,65.0,61.0,257.31,114.0,427.0,71.0,542.62
KRT23,13.0,6.0,799.0,999.0,83.0,18.0,294.0,575.0,271.0,5.0
WNT3,78.0,103.0,67.0,118.0,129.0,179.0,75.0,159.0,66.0,59.0
KRT37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KPNB1,832.47,776.76,1550.47,1572.47,1168.74,2829.99,1627.65,2656.37,1329.91,1972.05
ENO3,609.0,2249.0,142.0,895.0,1387.0,602.0,843.0,476.0,205.0,78.0
CHRNE,46.19,35.61,37.25,36.19,75.14,26.37,29.67,10.1,30.74,10.94
BLMH,61.0,53.0,118.0,102.0,63.0,269.0,160.0,392.0,103.0,158.0
LGALS3BP,739.0,819.0,3100.0,8435.0,4397.0,6018.0,4043.0,1380.0,1083.0,2878.0
CCL2,857.0,171.0,1091.0,427.0,791.0,276.0,2885.0,254.0,1457.0,234.0
KRT32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B1,30.21,28.34,43.79,52.6,53.44,100.45,37.33,53.26,41.62,37.26
MLX,425.0,607.0,778.51,687.15,477.8,1848.39,632.0,889.25,417.66,680.01
DLX4,0.0,0.0,4.0,8.0,3.0,2.0,0.0,5.0,1.0,0.0
COL1A1,798.0,255.0,4791.0,6581.0,1207.0,6034.0,4995.0,19722.0,2254.0,1571.0
ALOX12,4.0,14.0,7.0,17.0,0.0,16.0,7.0,6.0,6.0,0.0
HDAC5,346.0,276.0,585.0,455.0,302.0,999.0,325.0,596.0,256.0,496.0
ABCC3,2146.0,2107.0,2697.0,3380.0,3642.0,1410.0,2256.0,3959.0,3515.0,4265.0
SMURF2,46.0,68.0,168.0,200.0,118.0,193.0,179.0,222.0,220.0,47.0
HLF,1469.0,1839.0,1322.0,1033.0,1702.0,1994.0,759.0,225.0,681.0,589.0
EFNB3,5.0,11.0,36.0,44.0,27.0,7.0,50.0,15.0,22.0,2.0
FOXN1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHOX2B,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SULT1E1,264.65,431.0,20.54,96.0,102.72,199.0,10.0,4.0,47.0,79.75
NMU,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NFKB1,238.0,211.0,418.0,383.0,324.0,300.0,499.0,305.0,314.0,488.0
AREG,61.0,24.0,65.0,7.0,92.0,14.0,255.0,26.0,176.0,62.0
UBE2D3,1910.0,1797.0,2367.0,2302.0,2098.0,1868.0,2481.0,1742.0,1940.0,3011.0
MAPK10,71.57,18.06,89.32,118.26,78.02,10.0,195.18,61.72,156.4,22.0
ELF2,196.0,193.0,212.0,234.0,207.0,87.0,276.0,270.0,204.0,194.0
UCP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
KLF3,425.0,736.0,547.0,566.0,365.0,526.0,335.0,544.0,309.0,539.0
UGDH,276.0,536.0,936.0,238.0,382.0,1686.0,281.0,1517.0,197.0,1907.0
PPARGC1A,1289.0,1204.0,281.0,623.0,503.0,338.0,784.0,364.0,883.0,528.0
CRYAB,104.0,39.0,1254.0,112.0,105.0,123.0,340.0,79.0,324.0,40.0
HTATIP2,295.0,307.0,1102.0,795.0,384.0,1913.0,424.0,1139.0,120.0,2383.0
ZBTB16,403.0,180.0,453.0,588.0,224.0,109.0,738.0,302.0,1219.0,867.0
HSPA8,4862.0,2705.0,10840.0,5127.0,4997.0,11194.0,7166.0,7419.0,1123.0,13634.0
ST3GAL4,105.0,112.0,349.0,210.0,157.0,304.0,229.0,136.0,191.0,102.0
CPT1A,2426.0,2067.0,1414.0,2765.0,2834.0,2120.0,3388.0,6859.0,1810.0,1131.0
CCND1,1433.73,1550.9,2222.0,4388.36,3526.36,1177.91,3069.65,23499.95,1624.98,2687.29
APOA5,3127.0,5321.0,818.0,3581.0,2713.0,2573.0,3372.0,723.0,349.0,2482.0
APOC3,52954.0,103000.0,23223.0,78650.0,74880.0,31703.0,63185.0,17946.0,35778.0,36843.0
BIRC2,503.0,403.0,509.0,619.0,504.0,491.0,490.0,425.0,342.0,388.0
CBL,29.0,39.0,114.0,95.0,66.4,60.0,123.0,86.0,81.0,99.46
PDHX,127.0,193.0,140.0,227.0,140.0,482.1,157.0,162.0,115.0,258.0
SOX6,226.0,354.0,242.0,150.0,214.0,7.0,353.0,203.0,337.0,7.0
AIP,203.0,289.0,383.0,495.0,362.0,604.0,473.0,437.0,323.0,448.0
POU2AF1,16.0,6.0,79.0,77.0,93.0,4.0,382.0,8.0,243.0,37.0
VWF,44.0,18.0,347.0,114.0,175.0,556.0,710.0,239.0,100.0,494.0
CORO1C,360.0,366.0,569.0,378.0,426.0,1669.0,569.0,716.0,368.0,580.0
IL23A,7.0,9.0,3.0,17.0,10.0,2.0,16.0,2.0,3.0,5.0
CYP27B1,6.0,4.0,7.0,11.0,10.0,12.0,17.0,16.0,18.0,19.0
KRT18,6425.8,2779.19,6051.84,8294.8,4957.82,6286.2,9229.94,5435.57,9915.0,7723.9
GLI1,5.0,6.0,40.0,50.0,31.0,37.0,60.0,35.0,28.0,13.0
METAP2,1035.0,1042.0,1087.0,1238.0,1328.0,1392.0,1120.0,2065.0,986.0,929.0
ELK3,62.0,49.0,279.0,143.0,70.0,130.0,245.8,212.0,97.0,107.0
WNT5B,48.0,68.0,33.0,32.0,47.0,64.0,41.0,66.0,45.0,50.0
FOXM1,25.07,47.75,110.47,49.91,32.0,241.44,49.16,681.74,13.24,309.76
CDKN1B,238.0,276.0,391.0,301.0,288.0,317.0,281.0,415.0,145.0,551.0
SCNN1A,89.0,68.0,117.0,178.0,117.0,44.0,120.0,20.0,190.0,13.0
LTBR,1040.0,1128.0,1526.0,1384.0,1175.0,2316.0,1752.0,1822.0,1575.0,1907.0
OAS3,144.0,78.0,367.0,1964.0,702.0,353.0,376.0,256.0,121.0,595.0
OAS2,214.0,69.0,476.0,2397.0,1232.0,239.0,681.0,319.0,124.0,547.0
VDR,29.0,21.0,80.0,25.0,53.0,67.0,178.0,116.0,73.0,10.0
IFNG,1.0,0.0,1.0,12.0,0.0,0.0,5.0,0.0,0.0,7.0
GAPDH,7695.0,10411.0,14813.0,15816.0,9062.0,80886.99,18505.0,21954.0,6578.0,25376.0
CHD4,987.16,873.94,1597.53,1733.68,1542.85,2249.92,1623.31,2353.72,1342.58,1193.0
ING4,110.0,111.0,207.0,295.0,149.0,261.0,172.0,179.0,146.0,172.0
ENO2,47.0,10.0,135.0,127.0,118.0,383.0,196.0,68.0,147.0,32.0
PTPN6,313.0,192.0,509.0,895.0,436.0,499.0,517.0,343.0,408.0,422.0
SLCO1B3,975.96,2159.79,270.0,1486.15,1146.96,1288.73,733.0,98.56,73.0,1.0
NANOG,1.0,3.0,0.0,5.0,0.0,4.0,0.0,2.0,1.0,1.0
PRKAB1,168.0,129.0,280.0,360.0,212.0,952.0,209.0,409.0,239.0,182.0
PPARD,284.0,197.0,248.0,310.0,269.0,242.0,531.0,349.0,633.0,204.0
OPRM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAPK14,407.0,357.0,541.0,453.0,531.0,849.0,445.0,576.0,278.0,699.0
SOD2,6236.19,3148.48,28084.11,4270.47,2683.5,24185.38,5555.0,6573.58,6522.29,7978.0
IL17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL17F,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
MCM3,82.0,103.0,327.0,231.0,178.0,458.0,323.0,869.0,127.0,716.0
CD83,135.0,57.0,170.0,166.0,152.0,77.0,196.0,105.0,112.0,122.0
BMP5,14.0,12.0,27.0,42.0,15.0,0.0,74.0,1.0,25.0,0.0
BACH2,50.0,48.0,56.0,44.0,137.0,16.0,90.0,126.0,86.0,45.0
FHL5,1.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,9.0
CCNC,362.0,335.4,511.33,517.0,407.0,531.52,345.0,646.0,365.0,420.0
E2F3,30.0,18.0,97.0,153.0,70.0,186.0,113.0,127.0,100.0,124.0
MED23,136.0,117.0,190.0,256.0,184.0,191.0,146.0,189.0,145.0,210.0
PERP,1111.0,1040.0,1939.0,1596.0,1663.0,1733.0,1578.0,1921.0,1158.0,1876.0
HECA,170.0,196.0,326.0,259.0,199.0,193.0,278.0,241.0,237.0,199.0
CCR6,12.0,5.0,104.86,63.0,61.07,45.28,39.51,73.68,18.45,20.4
SLC22A2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
CCND3,95.0,77.0,324.0,415.0,279.0,246.0,397.0,288.0,343.0,214.0
TBP,95.0,81.0,142.0,135.0,138.0,186.0,108.0,131.0,102.0,133.0
SRF,707.0,294.0,410.0,232.0,432.0,315.0,456.0,357.0,236.0,356.0
VEGFA,2339.06,2489.0,2048.0,3293.0,3780.0,4519.5,4372.0,1789.0,2887.96,1740.45
TTK,1.0,1.0,24.0,9.0,2.0,26.0,8.0,90.0,4.0,93.0
SLC29A1,364.0,581.0,562.0,456.0,573.0,1026.0,333.0,657.0,190.0,119.0
MEP1A,0.0,1.0,1.0,0.0,0.0,18.0,0.0,190.0,0.0,9.0
TBX18,5.0,5.0,6.0,2.0,0.0,4.0,2.0,9.0,9.0,1.0
GHR,1019.0,2819.0,325.93,1521.0,1021.0,544.0,840.0,249.0,239.0,1198.0
HBEGF,180.0,108.0,164.0,54.0,162.0,79.0,297.0,100.0,168.0,138.0
LOX,20.0,11.0,56.0,32.0,17.0,243.0,53.0,68.0,12.0,40.0
SPARC,1112.0,813.0,3809.0,3076.0,1388.0,4247.0,4487.0,5130.0,1403.0,2430.0
HMGCR,416.0,189.0,570.0,195.0,311.0,202.0,203.0,564.0,150.0,981.0
IL12B,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0
CCNG1,751.0,791.0,1793.0,939.0,623.0,1875.0,552.0,622.0,226.0,4092.0
DROSHA,180.0,154.0,454.0,340.0,231.0,496.0,221.0,363.0,183.0,821.0
CDH6,42.0,10.0,116.0,128.0,24.0,45.0,261.0,99.0,328.0,39.0
LNPEP,99.0,138.0,320.0,426.0,212.0,130.68,249.34,248.0,212.0,472.67
PRLR,304.0,95.0,503.0,149.0,164.0,180.0,79.0,214.0,45.0,419.0
IL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
IL5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
PPP2CA,678.88,693.86,1239.0,933.0,786.87,681.0,1051.94,1166.0,716.0,2816.94
FGF1,6.0,4.0,38.0,21.0,15.0,3.0,54.0,6.0,35.0,1.0
NR3C1,820.0,756.0,1020.0,1161.0,785.0,541.0,888.0,772.0,875.0,1949.0
TCERG1,302.0,282.0,546.0,549.0,489.0,238.0,525.0,639.0,552.0,895.0
SMAD5,260.0,222.0,496.0,305.0,192.0,95.0,262.0,581.0,350.0,637.0
CSNK1A1,485.36,365.79,944.68,694.01,585.75,1520.63,755.04,763.26,549.41,1801.3
PDGFRB,237.0,93.0,1147.0,536.0,390.0,655.0,1187.0,775.0,516.0,471.0
CDX1,0.0,0.0,4.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0
ATP6V0E1,750.0,895.0,2574.0,1521.0,1136.0,4616.0,1260.0,1285.0,559.0,5699.0
EHHADH,2129.0,4567.0,1955.0,3838.0,3054.0,3639.0,1857.0,848.0,1357.0,1088.0
BCL6,621.04,744.0,801.0,530.0,536.0,773.99,986.0,413.0,1257.0,263.0
CD86,73.0,26.0,119.0,163.0,73.0,27.0,165.0,77.0,92.0,86.0
OGG1,186.69,188.76,322.57,250.35,224.27,513.38,189.93,382.74,170.55,208.53
RNF7,267.0,368.0,614.0,486.0,396.0,782.0,640.0,658.0,418.0,556.0
TFDP2,341.0,331.0,556.0,438.0,473.0,575.0,264.0,520.0,274.0,276.0
KAT2B,199.0,269.0,427.0,298.0,261.0,500.0,236.0,175.0,118.0,363.0
WNT5A,64.0,105.0,58.0,82.0,64.0,70.0,29.0,37.0,28.0,242.0
HES1,477.0,686.0,721.0,1192.0,467.0,394.0,1383.0,1370.0,1143.0,686.0
GNAI2,1294.0,1759.0,2876.0,3541.0,2095.0,1681.0,3334.0,2987.0,2530.0,2072.0
HYAL1,1426.0,1749.0,1574.0,2088.0,1793.0,1398.0,1566.0,1061.0,791.0,1522.0
CISH,357.0,34.0,506.0,346.0,783.0,62.0,1049.0,431.0,155.0,105.0
MAPKAPK3,91.0,85.0,267.0,222.0,165.0,243.0,207.0,264.0,141.0,174.0
FOXP1,673.0,480.0,1074.0,788.0,623.0,934.0,813.0,1190.0,1000.34,556.0
ADAM23,11.0,0.0,32.0,4.0,35.0,15.0,29.0,9.0,30.0,650.0
IL1A,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,45.0,4.0,170.0,50.0,28.0,463.0,154.0,392.0,129.0,148.0
KCNIP3,5.0,6.0,8.0,9.0,9.0,7.0,11.0,22.0,17.0,25.0
STEAP3,1329.75,1245.94,874.9,2078.75,2142.0,1580.87,1390.89,688.99,685.93,339.69
TP53I3,36.0,93.0,326.0,220.0,120.0,531.0,185.0,345.0,160.0,423.0
POMC,7.0,2.0,17.0,14.0,12.0,2.0,37.0,11.0,11.0,3.0
GCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TLX2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
HTRA2,146.0,159.14,266.08,341.94,200.38,425.3,309.71,261.55,160.45,241.27
ACADL,233.0,357.0,129.0,220.0,221.0,119.0,136.0,46.0,119.0,59.0
FN1,22608.0,27249.0,46597.0,15640.0,14662.0,54675.0,16183.0,22622.0,8341.0,34820.0
STAT1,875.0,480.0,3262.33,6760.0,3719.29,2840.54,1892.67,1355.0,1019.0,4010.0
GLS,127.0,73.0,479.67,559.0,288.71,86.46,390.33,286.0,335.0,327.0
IGFBP5,409.0,220.0,653.0,282.0,353.0,118.0,607.0,724.0,762.0,460.0
OTX1,0.0,0.0,11.0,1.0,2.0,48.0,2.0,34.0,0.0,12.0
ST3GAL5,175.0,240.0,280.0,243.0,285.0,110.0,166.0,180.0,178.0,107.0
KDM3A,156.0,154.0,292.0,327.0,241.0,621.0,250.0,203.0,304.0,252.0
PRKAG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD1,2.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,11.0
IL1R1,619.0,549.0,1034.0,748.0,655.0,3801.0,1218.0,525.0,715.0,610.0
WNT6,0.0,0.0,5.0,1.0,5.0,1.0,5.0,1.0,6.0,4.0
IL18R1,55.0,68.0,100.0,93.0,112.0,7.0,101.0,45.0,129.0,100.0
IL18RAP,21.0,26.0,92.0,51.0,84.0,4.0,66.0,20.0,107.0,42.0
FHL2,125.0,278.0,188.0,121.0,158.0,659.0,559.0,111.0,214.0,76.0
TPO,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0
PROC,3668.0,4598.0,2879.0,3745.0,4199.0,1365.0,2916.0,2823.0,2223.0,2432.0
ID2,3476.0,3518.0,2078.0,3005.0,2691.0,1110.0,2943.0,1233.0,2054.0,1108.0
ODC1,312.0,243.0,1065.0,343.0,497.0,754.0,826.0,2678.0,245.0,898.0
CEBPZ,409.0,387.85,580.63,543.55,491.91,362.95,651.87,683.76,503.95,649.91
LCT,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0
SDC1,4576.0,4956.0,6924.0,6865.0,6610.0,9550.0,8758.0,5443.0,2160.0,9420.0
SLC1A4,136.0,41.0,311.0,108.0,106.0,681.0,159.0,376.0,139.0,153.0
SOS1,185.0,211.0,361.0,426.0,290.0,489.0,379.0,261.0,211.0,366.0
ATF2,122.0,168.0,212.0,238.0,127.0,334.0,164.0,76.0,156.0,185.0
KISS1R,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
EPAS1,1759.0,1938.0,2649.0,1473.0,1805.0,1338.0,2656.0,2512.0,2025.0,1981.0
ARID3A,25.0,30.0,84.0,111.0,62.0,121.0,125.0,341.0,75.0,207.0
SUMO1,757.0,1091.0,1390.96,1117.0,899.0,1720.0,875.0,1220.97,424.0,1312.0
NFE2L2,1029.0,1215.0,1571.53,1167.0,1495.37,681.51,1146.52,501.85,937.52,1382.0
MSH6,279.62,310.82,453.91,263.0,367.44,523.78,448.79,619.99,281.76,773.98
DHCR24,5784.98,6280.0,11311.95,8153.0,4818.0,10573.0,3780.99,12662.99,1860.91,7450.99
SCP2,2286.39,4363.03,2228.21,3207.1,2877.0,2632.04,2071.06,1173.0,694.59,2877.04
RAP1A,207.0,225.0,435.0,618.0,217.0,657.0,246.0,254.0,182.0,295.0
HDAC1,318.0,360.0,484.0,683.0,488.0,698.0,693.0,1137.0,443.0,867.0
SFPQ,1962.0,1366.0,2090.0,2123.0,1922.0,1797.0,2578.0,2096.0,1938.0,1915.0
MEF2D,305.0,403.0,696.0,405.0,491.0,755.0,611.0,559.0,461.0,679.0
MFN2,682.0,715.0,488.0,982.0,886.0,1124.0,840.0,1058.0,474.0,1392.0
NCF2,34.0,23.0,122.0,85.0,43.0,41.0,140.0,130.0,52.0,60.0
PLA2G4A,10.0,2.0,12.0,23.0,4.0,1.0,35.0,6.0,0.0,3.0
GADD45A,1950.0,1205.0,1036.0,1261.0,2531.0,792.0,1220.0,439.0,724.0,657.0
PRDM2,269.0,231.0,342.0,494.0,393.0,193.0,515.0,401.0,467.0,247.0
RGS2,391.0,140.0,487.0,178.0,330.0,60.0,1350.0,299.0,480.0,255.0
ZBTB17,152.0,126.0,240.0,256.0,193.0,190.0,237.0,323.0,256.0,167.0
CD58,67.0,25.0,207.0,123.0,73.0,84.0,133.0,159.0,77.0,105.0
CD2,19.0,10.0,410.0,363.0,247.0,43.0,234.0,64.0,116.0,106.0
TTF2,40.0,11.0,90.0,58.0,44.0,141.0,62.0,103.0,44.0,96.0
NR5A2,309.0,465.0,447.0,305.0,307.0,344.0,248.0,398.0,169.0,44.0
BMP8B,5.0,5.0,17.62,12.0,12.0,75.0,22.0,1.0,8.0,28.0
ETV3,97.0,81.0,235.0,159.0,126.0,231.0,151.0,179.0,72.0,201.0
ACADM,593.0,1025.0,728.0,528.0,568.0,658.0,556.0,342.0,117.0,479.0
SDHB,900.0,1524.0,674.0,1930.0,1230.0,1757.0,1257.0,891.0,321.0,1294.0
RGS4,80.0,8.0,88.0,93.0,30.0,43.0,197.0,21.0,272.0,16.0
RBBP5,99.0,100.0,247.0,131.0,130.0,307.0,163.0,201.0,90.0,332.0
ECE1,639.0,641.0,977.0,814.0,823.0,442.0,894.0,1244.0,655.0,789.0
ID3,81.0,66.0,465.0,497.0,254.0,83.0,656.0,289.0,239.0,456.0
CR2,0.0,0.0,10.0,65.0,56.0,1.0,50.0,6.0,1.0,0.0
CD46,685.0,675.0,1569.0,901.0,903.0,1525.0,893.0,718.0,443.0,1867.0
APH1A,486.67,614.0,986.96,643.92,651.18,1755.31,772.0,1195.0,250.91,1841.37
SLC2A1,13.0,10.0,122.0,85.0,49.0,643.0,96.0,37.0,61.0,244.0
EBNA1BP2,1167.0,965.0,1750.99,1333.0,1027.0,944.0,644.0,513.0,826.0,1434.98
CDC20,1.0,9.0,89.0,25.0,10.0,169.0,22.0,526.0,19.0,189.0
MPL,6.0,8.0,11.0,13.0,22.0,39.0,4.0,9.0,4.0,10.0
PTCH2,35.0,43.0,68.0,96.0,47.0,59.0,30.0,28.0,42.0,32.0
PIK3R3,29.0,38.0,171.0,146.0,145.0,273.0,220.0,148.0,105.0,297.0
FAAH,521.0,503.0,454.0,645.0,741.0,315.0,479.0,345.0,537.0,351.0
DR1,204.0,182.0,441.0,344.0,219.0,524.0,284.0,472.0,170.0,366.0
F3,99.0,20.0,306.0,150.0,120.0,22.0,275.0,35.0,155.0,49.0
FASLG,0.0,0.0,8.0,29.0,8.0,1.0,11.0,3.0,9.0,16.0
TNFSF4,16.0,6.0,33.0,37.0,21.0,38.0,14.0,72.0,17.0,84.0
SERPINC1,14598.0,20764.0,24111.0,12708.0,12607.0,10970.0,9471.0,4087.0,2532.0,33199.0
STMN1,105.0,72.0,468.0,265.0,152.0,457.0,321.0,1693.0,137.0,1775.0
PROX1,960.0,2219.0,866.0,834.0,913.0,778.0,852.0,791.0,733.0,850.0
CTSD,4434.63,5435.03,6407.95,12697.68,4596.28,56946.62,8543.2,23876.84,2752.73,5880.95
STK11,302.0,303.0,591.0,569.0,388.0,860.0,566.0,680.0,390.0,585.0
KMT2A,521.5,483.45,740.83,853.34,847.47,277.54,800.74,825.98,973.13,444.03
APOA1,123145.0,179164.0,46263.0,176288.0,133941.0,6539.0,129017.0,34634.0,82136.0,4704.0
ATF6,495.0,533.0,1165.0,631.0,649.0,1379.0,664.0,686.0,454.0,1439.94
CREB1,130.0,78.0,238.0,253.0,156.0,182.0,253.0,286.0,128.0,156.0
CNR1,0.0,0.0,11.0,10.0,6.0,0.0,12.0,3.0,1.0,34.0
PLAGL1,48.0,12.0,44.0,68.0,47.0,14.0,70.0,36.0,66.0,18.0
TNFAIP3,607.0,191.0,955.0,597.0,498.0,576.0,533.0,367.0,389.0,667.0
MYB,1.0,0.0,10.0,11.0,1.0,6.0,10.0,15.0,0.0,9.0
SGK1,484.0,1401.0,1165.0,831.0,612.0,993.0,1586.0,773.0,1080.0,498.0
ARG1,3216.0,5540.0,4308.0,3676.0,3284.0,4519.0,2198.0,1716.0,823.0,8758.0
FOXO3,1062.93,524.95,770.29,701.19,556.86,562.02,815.94,905.65,993.84,622.59
TGIF2,116.0,121.0,221.0,150.27,146.1,105.23,186.77,331.0,124.75,124.35
ABCG2,331.0,466.0,396.0,131.0,350.0,98.0,84.0,37.0,179.0,188.0
SPP1,82.0,108.0,27995.0,449.0,349.0,21821.0,1813.0,4969.0,939.0,16322.0
RARRES1,12.0,9.0,144.0,50.0,34.0,40.0,145.0,59.0,36.0,17.0
PPL,178.0,206.0,180.0,300.0,297.0,108.0,277.0,74.0,284.0,0.0
KLF12,361.0,317.0,254.0,237.0,233.0,114.0,192.0,195.0,137.0,145.0
CCND2,66.33,18.0,191.0,147.0,120.0,355.0,321.82,109.0,119.0,84.54
FGF23,1.0,18.0,0.0,17.0,0.0,0.0,122.0,1.0,101.0,0.0
SATB2,29.0,43.0,106.0,72.0,68.0,142.0,59.0,151.0,36.0,44.0
KLF9,1091.0,1024.0,1369.0,608.0,669.0,853.0,843.0,365.0,402.0,1608.0
SET,865.0,907.0,1897.0,1799.96,1617.0,2503.96,1996.96,3160.89,1074.0,4242.95
PTPA,340.0,504.0,738.0,817.0,708.0,2240.0,834.0,1093.0,658.0,1179.0
NR4A3,357.0,191.0,315.0,66.0,215.0,12.0,783.0,12.0,146.0,132.0
CSF3R,192.0,79.0,149.0,378.0,122.0,23.0,168.0,236.0,235.0,62.0
ONECUT2,1216.0,1187.0,1651.0,1306.0,1416.0,1169.0,968.0,1488.0,1232.0,1457.0
VSX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGF,25.0,26.0,93.0,51.0,39.0,86.0,85.0,90.0,70.0,75.0
TGFB3,190.0,67.0,163.0,122.0,130.0,91.0,532.0,177.0,435.0,96.0
ESRRB,0.0,0.0,1.0,5.0,2.0,5.0,3.0,5.0,4.0,9.0
DNMT3A,112.0,148.0,379.0,509.0,426.0,498.0,264.0,580.0,272.0,272.0
BCL11A,22.0,3.0,34.0,58.0,39.0,8.0,76.0,42.0,34.0,6.0
EPCAM,34.0,45.0,212.0,926.0,205.0,17.0,478.0,196.0,165.0,0.0
IDE,166.0,223.0,339.0,296.0,248.0,612.0,262.0,449.0,150.0,469.0
IFIT3,258.0,182.0,621.0,3203.0,1487.0,393.0,538.0,352.0,257.0,669.0
MXI1,363.0,523.0,696.0,329.0,438.0,815.0,386.0,365.0,257.0,321.0
HOXB8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CRHR1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
HOXB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP1,4798.0,8542.0,5730.0,5685.0,5453.0,1869.0,5247.0,1126.0,3403.0,6059.0
MSX2,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0
TEK,24.0,27.0,103.0,97.0,39.0,8.0,51.0,40.0,25.0,30.0
IFNA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIA2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ACAT2,938.78,849.65,611.07,610.71,634.55,2375.14,350.82,651.85,216.24,840.4
TP53AIP1,0.0,4.0,2.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0
TAF12,74.0,101.0,157.0,163.0,74.0,122.0,180.0,229.0,62.0,354.0
TNFSF11,17.0,24.0,31.0,13.0,23.0,1.0,19.0,10.0,21.0,40.0
ELF1,185.0,250.0,316.0,304.0,342.0,220.0,356.0,268.0,226.0,166.0
SMAD9,21.0,11.0,49.0,79.0,37.0,121.0,51.0,46.0,22.0,14.0
HSPH1,300.0,178.0,693.0,370.0,212.0,783.0,613.0,419.0,225.0,938.0
ETF1,655.0,490.0,964.0,621.0,671.0,1358.0,748.0,734.0,568.0,1887.0
KDM3B,261.0,255.0,540.0,514.0,400.0,710.0,385.0,499.0,307.0,891.0
EGR1,3545.0,1978.0,2544.0,2572.0,3565.0,539.0,4331.0,756.0,1839.0,779.0
TMPO,390.89,254.0,494.82,410.81,333.0,677.75,510.82,823.69,208.68,1210.26
SOCS2,573.0,239.44,242.0,318.0,812.0,152.0,941.0,125.0,368.0,140.0
NFYB,173.0,209.0,276.0,409.0,163.0,268.0,381.0,231.0,80.0,248.0
APAF1,53.74,13.0,131.6,107.15,64.55,219.93,86.6,66.83,38.91,85.37
DUSP4,63.0,20.0,157.0,121.0,142.0,33.0,209.0,18.0,177.0,201.0
CLU,26230.0,35655.0,30273.0,30325.0,26114.0,80268.0,20458.0,14350.0,7372.0,51851.0
TNFRSF10B,1455.0,811.0,731.0,1661.0,1180.0,1834.0,1047.0,613.0,1228.0,1586.0
NPPB,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
COPS5,334.0,339.0,1243.0,565.0,457.0,1118.0,479.0,591.0,287.0,1094.0
TBX2,126.0,62.0,205.0,204.0,112.0,337.0,470.0,363.0,312.0,92.0
IAPP,18.0,22.0,1.0,38.0,10.0,3.0,6.0,27.0,11.0,0.0
LHX4,1.23,3.93,12.96,5.61,1.3,65.08,1.32,6.88,2.59,25.02
CD80,9.35,3.03,11.09,4.07,4.07,3.0,15.04,4.0,2.0,23.41
