0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
IFNAR1,19.49,39.79,22.68,10.78,11.71,13.32,24.18,12.77,16.76,20.3,14.54,16.26,17.13,11.78,18.58,21.57,5.82,41.13,18.35,29.82,108.34,9.45,20.11,15.22
SOD1,263.24,847.13,542.62,616.85,295.47,1276.34,639.06,479.71,216.83,203.13,221.03,256.46,431.41,1263.69,668.27,1173.64,312.35,1176.99,978.99,1415.83,1328.89,651.59,946.55,631.64
SIK1,0.05,0.0,0.04,0.0,0.0,0.39,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.0
DNMT3L,0.0,0.0,0.37,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APP,67.03,52.56,39.59,47.3,12.69,21.94,28.44,7.33,6.27,5.75,5.74,9.9,7.28,21.53,36.88,22.76,7.15,9.18,15.77,14.46,14.01,13.47,6.54,16.22
AKT1,12.4,39.67,15.01,17.35,45.46,32.69,21.28,0.58,1.16,0.9,1.24,1.65,1.2,10.52,26.19,12.63,22.53,12.23,21.29,9.83,1.63,37.58,35.37,27.67
CAPN10,3.7,2.48,1.14,3.94,1.05,1.72,2.05,0.05,0.24,0.14,0.39,0.53,0.39,1.2,4.79,1.57,0.07,0.12,0.9,0.16,0.15,1.39,4.8,2.11
KLK3,0.38,0.0,0.02,4.27,0.0,0.13,0.0,0.0,0.03,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PADI1,0.0,0.0,0.0,1.27,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.05,0.0,0.0,0.0
EPHA2,0.88,1.49,0.72,11.78,1.09,0.89,2.7,0.15,0.52,0.25,0.39,0.39,0.56,0.65,2.24,1.35,0.44,1.21,1.15,1.44,0.19,0.0,0.53,1.89
PLK4,5.95,2.54,3.41,0.07,2.3,1.05,2.24,0.7,0.56,0.27,0.3,0.71,8.54,2.21,1.25,4.12,4.42,0.67,0.68,1.43,2.8,0.0,5.42,2.76
SERBP1,64.68,49.69,70.51,64.7,26.32,36.06,67.39,4.86,7.11,7.73,9.48,14.92,33.1,46.8,84.31,65.12,17.27,32.93,105.29,30.89,16.85,48.9,92.63,53.58
PRKACB,2.17,9.91,2.73,5.62,0.77,1.39,3.13,1.27,2.12,2.33,2.31,25.29,1.2,0.2,11.22,1.18,1.18,0.68,4.15,0.0,1.33,2.73,1.65,18.32
KIF2C,6.21,3.75,11.55,0.0,3.15,4.31,3.62,0.71,0.78,0.7,0.3,0.25,1.69,2.98,0.02,8.98,0.06,8.35,3.98,0.44,1.18,0.0,4.73,0.0
LMO4,45.52,17.43,38.88,16.87,9.11,6.6,18.27,1.95,1.98,2.29,2.41,5.04,6.48,5.42,2.86,6.66,0.37,5.86,5.65,5.8,2.87,11.94,20.59,13.92
MTF2,35.14,42.99,27.77,38.67,25.54,33.36,68.23,5.34,9.37,4.29,9.06,12.52,20.09,23.1,27.1,20.28,9.84,33.07,38.76,10.62,11.72,13.33,8.86,19.16
ATP1B1,14.57,35.51,18.1,4.51,33.13,28.26,16.11,24.13,2.9,71.87,695.43,77.41,15.05,309.22,48.72,79.96,74.7,55.77,33.33,213.34,19.33,28.56,133.96,483.58
CREG1,13.7,24.48,8.03,12.66,4.58,7.89,6.0,4.28,8.31,3.23,6.79,5.49,40.03,129.12,16.63,12.3,14.12,7.13,35.9,5.14,16.98,22.76,29.53,26.29
GPA33,0.03,0.03,0.1,0.0,0.11,0.16,0.05,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXRG,0.0,0.1,0.0,0.12,0.04,0.29,0.0,0.17,0.42,0.0,0.26,0.04,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
POU2F1,4.5,9.85,6.4,8.89,13.31,10.5,7.57,2.17,1.21,3.18,2.94,5.7,1.26,3.89,1.63,1.89,6.43,4.55,3.44,2.06,1.91,2.77,2.85,7.0
MGST3,261.06,338.99,325.38,470.82,644.26,578.59,488.3,408.17,128.4,197.48,355.79,350.56,468.69,833.67,507.4,599.76,702.67,544.88,415.04,939.84,133.79,833.63,1001.21,665.94
COP1,19.26,20.06,15.41,20.26,9.19,12.69,14.03,3.47,4.19,2.47,3.88,5.08,32.82,123.22,38.5,28.19,59.88,15.22,41.01,28.94,16.65,41.84,50.44,48.81
NR1I3,0.0,0.0,0.0,5.06,0.1,0.11,0.15,0.0,0.11,0.05,0.0,0.08,0.0,0.5,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP21,9.92,10.8,5.55,8.72,8.54,6.99,5.58,1.09,0.91,1.91,2.82,5.21,2.93,32.47,5.14,2.84,6.24,1.37,5.2,4.42,1.32,14.94,7.36,9.17
CRABP2,66.24,388.72,919.29,89.06,608.44,782.69,764.61,268.51,364.28,140.71,609.41,57.85,84.79,2211.96,431.74,39.47,410.0,1106.8,1679.08,1386.32,833.47,423.81,601.28,516.48
HDGF,51.03,37.61,78.68,18.79,23.32,18.01,22.42,3.59,4.36,7.65,8.87,9.94,22.44,131.07,56.7,29.22,43.53,30.59,58.19,34.38,11.39,94.93,69.31,131.34
ABL2,4.3,8.72,10.15,32.24,4.79,8.62,9.51,1.59,5.15,3.49,3.85,4.65,8.87,5.98,14.06,12.56,6.93,5.48,19.65,2.75,1.52,3.97,6.7,1.62
RORC,0.66,6.14,0.65,0.63,1.36,3.73,3.68,1.15,0.23,6.69,2.86,3.83,0.0,5.29,1.07,0.12,0.19,3.78,3.4,0.2,0.98,6.65,3.18,6.67
ECM1,2.58,24.38,12.75,10.78,27.32,69.67,60.7,2.81,8.39,7.22,6.94,9.22,0.38,171.92,4.67,1.62,9.49,19.87,1.7,22.62,2.7,16.78,60.06,21.41
SETDB1,18.96,15.32,17.5,11.18,11.85,11.84,6.82,6.3,2.37,12.69,7.78,9.19,7.05,19.43,10.23,6.19,10.23,7.07,10.78,12.71,4.0,10.11,5.03,26.09
MCL1,24.43,16.18,14.32,20.88,6.36,9.94,4.94,4.15,20.6,7.52,28.91,11.09,16.39,48.88,29.31,5.61,20.93,9.13,14.07,20.44,11.07,19.78,19.81,14.16
CTSK,44.66,104.07,94.11,154.07,351.14,285.65,427.77,589.85,606.34,211.3,224.65,662.31,4.8,6.62,0.15,0.74,3.05,0.55,1.02,1.48,0.77,3.29,94.03,3.29
RFX5,11.31,9.52,26.42,7.36,9.35,5.8,5.07,4.64,2.33,9.86,3.64,9.97,6.36,18.82,9.09,2.78,3.0,5.01,0.92,4.97,3.55,17.19,6.1,10.74
CERS2,33.66,134.75,53.31,41.03,56.93,46.05,28.88,74.33,18.75,79.07,44.66,108.53,14.99,405.06,34.22,13.68,19.92,37.3,20.51,29.12,56.19,28.42,28.56,34.79
ARNT,9.01,7.98,16.6,18.55,13.81,7.23,7.42,3.44,2.92,8.02,7.74,9.39,4.58,17.58,5.02,4.04,4.17,2.73,2.2,6.91,1.69,8.9,3.93,4.65
TAF1A,5.94,5.21,6.86,2.67,5.39,2.88,3.22,1.81,0.63,2.97,1.99,4.41,5.56,5.41,5.36,2.3,4.35,0.97,3.07,3.16,2.04,2.04,0.99,4.86
TP53BP2,13.74,4.61,11.61,6.21,4.29,1.58,4.88,1.09,1.05,1.07,1.01,3.18,7.81,14.63,4.65,7.39,9.05,3.22,3.25,3.78,3.39,7.77,4.12,27.22
HAX1,123.69,336.59,316.21,135.67,210.21,175.27,166.41,49.76,25.86,50.88,48.25,63.92,85.66,398.77,103.72,122.31,94.09,267.02,213.49,162.4,70.17,126.43,150.51,208.32
CREB3L4,55.79,440.16,28.98,34.21,732.78,75.03,161.89,27.72,4.63,82.05,30.48,112.59,5.19,152.37,19.14,5.36,83.78,30.57,50.18,12.33,11.0,40.64,26.4,128.6
ILF2,256.25,249.09,452.71,179.51,385.92,167.25,299.39,163.87,69.4,405.62,164.24,247.47,128.74,157.32,91.35,122.54,123.67,320.47,166.27,149.72,114.66,58.35,147.96,214.93
PKLR,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.07,0.29,0.22,0.0,0.04,0.0,0.0,0.02,0.0,0.03,0.0,0.4
FLG,0.0,0.0,0.01,0.0,0.01,0.0,0.17,0.0,0.01,0.09,0.03,0.04,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0
ACTA1,3.68,0.39,87.49,2.97,26.18,1.17,0.19,0.2,2.33,1.44,0.1,1.85,0.22,0.0,0.3,1.7,6.58,0.0,0.0,0.0,0.0,0.09,0.0,0.0
ARF1,465.93,555.71,729.46,315.87,1397.46,460.3,550.7,57.89,38.64,44.52,43.34,99.8,49.01,238.51,164.46,250.49,189.33,571.26,423.48,126.07,53.05,145.25,146.02,207.93
PARP1,97.02,84.26,89.77,99.43,277.46,143.44,112.31,7.71,5.64,15.3,9.4,19.41,13.8,96.56,28.4,14.06,21.31,34.73,27.19,4.84,9.34,29.31,23.83,27.73
WNT9A,0.07,0.13,0.11,0.06,0.13,0.03,0.0,0.0,0.0,0.02,0.02,0.0,0.04,0.04,0.07,0.5,0.01,0.0,0.0,0.0,0.01,0.83,0.79,1.3
REN,0.0,0.0,0.0,0.17,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.03
PDIA6,165.9,124.59,317.33,69.56,123.64,85.77,204.45,47.88,56.88,80.88,46.61,65.33,82.65,72.69,79.39,63.89,33.29,102.93,70.43,39.62,48.78,21.37,60.87,10.74
RHOB,8.06,45.72,6.11,16.08,9.56,53.82,9.83,3.43,19.46,5.56,36.49,9.21,3.45,57.65,20.84,3.71,31.02,20.03,16.89,48.89,14.13,48.1,46.64,27.31
ABCG8,0.0,0.03,0.09,3.73,0.06,0.0,0.03,0.0,0.02,0.01,0.03,0.06,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0
MEIS1,2.44,1.33,2.5,7.95,4.59,3.96,6.24,1.16,6.33,10.96,13.61,14.05,0.4,3.93,0.48,1.14,1.24,2.95,1.94,0.77,1.13,1.06,0.81,3.73
CIAO1,30.94,20.81,25.95,22.54,13.82,16.28,15.8,2.97,3.78,3.52,6.31,5.33,6.74,20.84,16.39,9.5,6.8,10.86,13.65,6.38,6.07,15.77,14.28,9.92
SLC20A1,11.72,15.72,9.34,17.76,9.91,24.4,9.43,5.33,12.38,5.6,8.43,15.0,12.79,15.25,17.22,10.38,5.34,11.71,12.93,4.41,22.3,7.83,25.41,3.48
CDCA7,33.94,1.1,13.58,0.38,5.94,2.64,4.45,0.4,0.74,2.07,0.96,0.46,3.13,0.62,0.39,0.91,0.37,2.02,0.96,0.57,0.0,0.1,0.65,0.0
HSPD1,456.76,195.09,250.17,117.15,208.36,459.18,125.08,30.14,65.72,97.23,68.64,49.8,211.8,227.0,100.05,106.11,83.71,279.14,108.03,26.61,246.49,50.22,106.09,34.08
ACKR3,0.0,0.34,0.17,0.8,0.0,0.71,0.03,6.33,30.96,20.84,21.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HES6,1.03,1.23,0.78,0.0,0.52,0.92,1.15,0.19,0.0,0.0,0.06,0.06,0.2,2.08,0.56,0.84,2.52,0.28,1.94,3.88,0.25,2.22,2.69,2.46
EAF1,2.77,6.43,2.53,3.73,2.73,2.44,1.18,3.65,1.8,8.51,5.32,6.85,5.98,9.53,4.35,1.79,5.17,2.32,2.81,12.67,5.12,4.04,5.8,6.5
ARL6IP5,183.88,274.98,170.63,207.61,209.07,155.68,219.27,207.43,83.46,455.69,194.13,380.71,134.65,202.26,215.36,275.62,71.55,139.82,152.25,204.32,97.15,224.19,99.69,331.77
LIMD1,1.62,2.16,1.1,2.9,0.3,1.29,2.19,0.47,0.68,0.41,0.12,0.64,0.3,0.86,0.35,0.15,0.12,0.28,0.24,0.12,0.31,2.0,0.08,0.32
NR1I2,0.34,0.12,0.34,0.85,0.03,0.0,0.08,0.0,0.0,0.0,0.0,0.03,0.08,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGTR1,0.0,103.74,0.26,1.43,0.14,0.17,0.19,0.45,0.05,0.22,0.39,0.18,0.47,0.0,0.0,0.17,0.0,0.0,0.0,0.75,0.4,0.0,2.04,0.0
NCEH1,1.2,4.78,2.1,3.08,3.12,3.29,2.57,5.75,4.26,6.59,2.67,3.71,3.78,4.2,4.54,2.74,5.74,3.82,6.56,3.88,9.7,6.61,3.35,6.84
EAF2,16.72,18.7,22.26,11.09,23.23,23.38,9.32,3.08,5.27,1.44,6.81,3.43,10.69,3.94,9.2,6.62,26.8,6.5,3.71,3.46,2.17,6.54,9.39,8.1
MUC4,0.06,0.04,0.11,0.15,0.24,0.01,0.06,0.0,0.05,0.0,0.02,0.0,0.02,0.0,0.0,0.01,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0
SLIT2,1.22,1.55,1.21,9.11,2.39,2.18,3.41,0.66,1.59,1.54,13.67,14.54,0.23,0.53,0.01,0.08,0.3,0.0,0.0,0.0,0.0,0.02,3.62,0.06
SCD5,91.46,0.5,2.9,2.14,1.03,0.42,1.32,0.22,0.66,0.73,0.74,0.63,26.55,1.2,27.13,3.17,0.68,2.02,0.15,0.0,0.4,0.0,3.93,0.0
FABP2,0.28,0.09,0.12,1.48,0.09,0.13,0.06,0.0,0.14,0.0,0.0,0.14,0.07,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0
CCNA2,18.01,8.57,22.84,1.32,3.75,1.84,2.9,0.53,0.46,0.22,0.23,0.43,9.68,4.87,1.32,7.78,1.05,1.64,1.86,1.79,3.45,0.11,3.55,0.3
PDGFC,1.52,2.69,5.86,8.17,3.26,3.6,7.27,2.29,6.01,11.28,9.36,21.79,1.18,1.72,3.26,7.29,0.02,1.28,0.15,0.96,0.66,2.13,5.56,1.09
SKP2,4.72,3.78,9.69,5.58,2.97,3.36,2.14,1.12,1.29,1.88,1.92,2.38,3.9,3.54,1.87,0.95,1.6,1.34,1.7,3.09,2.54,0.72,2.61,0.28
PLK2,29.32,24.05,7.17,22.07,13.15,19.27,14.15,31.6,9.34,14.22,10.41,17.46,27.26,81.33,108.86,13.57,31.23,41.09,13.03,116.13,25.33,31.75,38.98,27.05
PIK3R1,4.91,6.58,5.09,22.41,7.37,11.0,21.0,1.93,5.03,7.6,12.76,1.55,9.43,21.95,67.25,48.77,6.48,9.11,9.75,3.93,6.67,19.4,15.54,0.04
BHMT,0.31,0.12,0.0,2.7,0.16,0.12,0.0,0.0,0.0,0.0,0.06,0.16,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRHBP,0.05,3.19,0.21,2.96,0.13,2.63,1.33,0.18,0.25,0.0,1.08,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3,841.9,1104.31,283.96,782.57,518.1,1234.93,482.16,623.61,304.81,630.32,820.23,737.74,965.45,1329.02,1426.91,1089.31,945.79,1333.63,607.99,1091.71,1162.81,707.98,1131.15,621.01
ATG12,38.8,50.65,40.75,45.61,31.97,55.51,48.78,11.99,13.42,14.11,17.56,17.56,29.64,51.22,51.2,55.63,23.85,69.14,31.82,60.31,66.3,48.5,52.51,44.43
CXCL14,2.21,2031.48,27.59,143.58,16.58,6.44,4.33,5.85,32.26,9.09,152.5,270.38,0.14,135.07,7.96,0.0,0.0,0.0,0.0,0.38,0.02,19.85,1050.44,26.78
GLRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF300,7.4,0.47,2.58,1.07,0.23,0.35,0.75,0.21,0.47,0.3,0.97,0.93,3.71,0.19,3.01,0.54,0.0,0.22,0.03,0.0,0.14,0.0,1.09,0.0
DCDC2,1.35,0.42,0.12,3.54,1.98,0.0,0.3,0.14,0.02,0.3,2.02,1.4,0.67,1.78,11.79,1.31,0.85,0.55,0.57,1.25,0.39,0.93,1.73,3.08
TNFRSF21,5.47,1.72,10.55,2.55,1.96,0.83,3.77,0.56,2.42,1.09,1.3,0.87,6.87,9.01,17.49,4.24,6.19,1.61,2.27,0.75,6.5,0.83,5.94,3.53
CREB5,3.96,4.59,7.23,12.9,3.07,4.12,7.47,0.74,3.3,0.68,4.96,3.26,2.31,5.87,1.27,0.37,1.3,2.16,1.51,3.06,0.42,0.51,2.27,0.0
EGFR,5.22,0.55,5.08,7.12,0.93,0.42,7.09,0.05,0.2,0.41,1.64,0.29,4.69,0.34,5.94,3.01,0.42,0.52,3.03,0.0,0.12,0.0,1.34,0.0
IGFBP3,16.75,33.43,40.92,39.21,13.96,6.91,57.41,1.85,16.8,4.88,4.59,12.66,126.0,1.26,21.07,9.38,1.69,1.04,0.02,0.0,0.81,1.42,3.34,0.05
IGFBP1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNB3,0.91,0.3,5.15,0.0,0.06,0.31,0.13,0.16,0.0,0.17,0.06,0.15,0.28,0.24,1.16,0.0,0.0,0.0,0.56,0.0,0.24,0.54,0.0,0.1
HDAC8,48.32,29.05,24.93,34.53,37.93,40.31,38.5,13.97,6.72,11.04,15.84,21.67,16.45,27.55,54.6,19.64,10.59,25.53,20.85,42.84,12.08,11.32,29.26,14.54
TAF1,3.97,4.04,2.48,4.17,6.35,8.45,5.87,1.17,1.36,1.68,1.47,2.08,1.61,2.13,9.48,5.84,1.14,2.22,0.91,2.03,1.37,1.92,1.1,4.73
IL2RG,8.19,38.99,105.88,161.1,20.77,47.2,105.95,6.79,25.66,4.24,9.47,4.06,6.14,0.69,0.0,0.53,0.0,1.83,15.46,0.0,2.24,0.17,0.0,0.0
RBMX,253.74,148.77,109.17,113.08,155.64,117.32,89.87,63.73,43.19,84.25,101.15,93.89,88.84,84.09,77.94,59.44,53.17,78.93,33.86,56.43,58.73,42.06,59.54,59.27
MCPH1,5.16,3.9,3.68,15.52,2.71,1.72,2.11,2.64,1.4,1.75,1.72,2.47,2.61,3.83,5.11,3.0,2.28,1.41,2.94,2.01,0.68,0.98,2.05,2.86
FBXO25,9.53,13.58,7.59,8.59,8.69,10.46,6.26,4.36,1.12,1.54,2.43,3.07,7.91,10.56,22.47,21.71,10.65,15.13,6.58,55.56,6.17,6.32,13.13,20.42
GNRH1,23.68,0.66,4.23,0.14,0.38,1.54,1.45,0.47,0.67,0.22,0.29,0.44,3.82,1.24,1.42,2.34,0.75,0.45,0.0,2.45,0.04,4.15,2.37,0.0
STAR,0.54,0.17,0.19,5.5,0.06,1.15,0.39,0.09,0.11,0.0,0.12,0.26,0.17,0.07,0.0,0.0,0.02,2.33,0.42,0.0,0.07,0.07,0.0,1.49
CRH,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM14,0.0,0.0,0.12,0.83,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TERF1,16.12,24.86,24.61,14.18,15.74,29.7,11.14,4.86,3.23,3.47,3.19,6.28,7.07,19.56,17.22,9.86,11.41,18.9,6.66,31.33,9.76,13.55,10.51,13.87
EBAG9,16.59,26.33,29.86,14.38,12.94,29.46,10.13,9.52,5.66,5.88,8.62,10.27,10.69,20.66,12.78,18.84,21.04,50.58,30.66,60.89,37.87,25.55,28.76,21.56
RSPO2,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLDLR,2.62,0.39,10.47,0.56,2.41,0.52,3.76,0.22,0.29,0.81,0.6,0.34,1.87,0.12,3.98,2.03,7.47,2.15,1.13,0.9,1.49,4.18,0.39,1.83
NFIB,68.09,5.96,27.37,45.8,12.45,17.82,12.41,1.08,4.61,2.25,63.6,41.02,71.95,4.63,39.18,73.84,25.98,22.49,20.23,0.0,18.59,0.07,23.05,86.84
PLIN2,40.52,35.73,50.83,170.27,46.02,31.27,77.36,10.7,68.78,11.07,38.01,10.82,16.67,7.14,16.64,61.08,1.28,7.35,9.04,4.92,0.38,2.81,27.73,0.02
IFNA5,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2B,1.23,1.56,0.34,0.3,0.54,2.63,2.01,0.06,0.87,0.29,0.61,1.81,10.89,0.44,15.88,0.23,0.99,1.64,6.86,0.11,3.39,0.68,3.88,4.29
IFNA16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2A,3.82,5.73,0.75,5.02,1.32,1.38,1.08,0.11,0.28,0.24,0.79,2.1,3.88,1.76,1.14,0.0,0.0,5.8,1.25,0.0,0.62,0.09,9.81,9.66
IFNK,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIGMAR1,33.09,13.4,13.21,14.25,12.67,11.24,15.62,1.88,2.53,2.65,3.71,3.27,3.58,16.49,28.68,30.14,14.75,15.29,19.67,5.84,5.6,14.06,18.15,10.6
UGCG,10.57,19.98,4.3,30.55,9.94,15.25,6.7,19.73,16.63,54.5,20.8,37.03,22.28,34.02,15.58,7.62,31.98,14.44,7.83,55.55,29.03,45.6,25.77,40.03
SURF1,8.91,24.27,20.37,25.37,15.67,20.38,13.89,2.23,3.27,3.52,5.98,8.53,4.93,21.25,9.85,10.87,15.09,20.59,15.1,61.15,11.44,27.2,52.5,27.27
SURF2,22.01,39.51,59.49,45.0,83.56,22.59,38.0,1.7,0.64,1.54,1.73,3.67,4.57,11.52,39.09,53.99,23.58,56.45,65.53,87.95,2.81,69.7,63.87,147.29
PTGES,4.56,2.67,7.18,32.4,6.33,23.65,18.88,2.96,1.86,5.22,12.48,6.48,3.25,10.29,12.81,14.18,3.98,17.83,2.46,2.8,3.65,6.65,10.41,6.35
LCN2,0.64,0.29,30.42,14.09,29.84,0.69,172.05,0.17,1.31,0.74,1.97,0.33,36.93,15.97,275.61,881.25,266.67,447.3,1597.24,8.47,224.99,18.94,129.22,255.68
NOTCH1,1.63,0.62,2.33,1.6,0.22,0.38,0.92,0.01,0.1,0.01,0.1,0.09,0.09,0.13,0.86,0.44,0.01,0.15,0.16,0.21,0.03,0.05,0.28,0.86
ZEB1,2.73,16.4,5.25,34.1,31.92,17.07,40.85,3.73,14.56,10.17,16.46,40.1,0.48,0.16,0.58,0.0,2.71,1.98,0.0,0.0,0.42,1.42,37.97,0.0
ANKRD1,0.39,0.03,0.07,0.12,0.14,0.04,0.28,0.0,0.0,0.0,0.0,0.0,0.04,0.41,0.19,0.0,0.0,0.08,0.61,0.0,0.0,0.0,0.16,0.0
EIF4EBP2,12.68,6.65,4.71,7.65,3.34,6.0,5.87,1.2,1.29,4.04,4.69,5.29,10.68,14.83,7.43,7.03,5.54,4.8,9.64,9.29,10.2,3.82,13.7,7.11
TCF7L2,44.72,9.49,33.73,33.57,32.26,13.13,19.62,2.23,2.47,8.4,15.05,12.33,15.87,0.79,15.8,30.35,8.99,3.18,6.92,12.0,3.86,11.85,9.06,17.6
MKI67,14.84,5.02,28.34,2.61,9.2,8.25,7.85,0.76,0.99,0.81,0.9,0.14,4.98,6.84,4.72,13.52,2.04,3.42,6.45,1.45,1.13,0.0,10.49,0.0
CYP17A1,0.0,0.08,0.11,3.98,0.06,0.4,0.1,0.09,0.0,0.06,0.19,0.4,0.0,0.0,0.11,0.0,0.03,0.03,0.0,0.02,0.06,0.02,5.08,0.0
GSTO1,233.61,231.79,167.08,282.79,152.58,228.64,207.45,66.67,37.03,46.78,40.67,77.97,213.27,210.53,542.43,339.38,93.44,229.9,44.05,253.8,21.12,140.71,1007.54,189.27
ADAM12,0.97,1.22,2.76,2.79,4.96,2.5,6.9,1.22,2.34,7.43,5.66,11.24,0.32,0.18,1.68,1.33,0.16,0.03,0.23,0.01,0.06,0.06,5.84,0.04
ADM,4.34,7.34,72.28,25.81,13.79,2.1,8.15,0.13,1.66,0.94,0.66,0.26,1.51,0.75,6.08,3.83,6.19,30.43,8.0,12.5,2.59,13.43,1.53,0.98
GAS2,6.68,3.55,1.37,5.44,2.83,0.39,8.16,0.07,0.3,0.42,0.58,0.48,1.61,1.61,1.09,1.02,1.45,0.25,0.98,0.59,0.23,2.63,0.67,1.53
EIF3M,352.54,242.05,255.47,300.91,269.17,389.47,235.8,149.46,78.34,203.35,113.78,139.07,473.72,130.28,215.37,259.5,344.74,976.21,265.02,568.38,283.99,167.31,326.88,253.88
SESN3,3.28,5.66,1.67,3.64,0.74,1.2,1.5,1.91,0.64,0.48,1.33,1.52,3.44,3.66,7.94,2.83,0.25,0.62,4.81,4.63,4.44,0.19,0.8,0.23
NCAM1,0.45,0.38,3.13,11.21,0.65,0.05,0.99,0.14,0.21,0.09,0.32,0.13,0.37,0.0,0.73,2.54,0.22,1.24,0.05,0.0,0.55,0.01,0.39,0.0
NPAT,11.13,5.48,8.27,9.1,5.79,5.2,4.2,1.72,2.97,1.7,2.05,2.59,6.33,2.95,5.61,6.09,4.49,2.28,2.12,3.59,2.4,7.27,1.35,2.01
ATM,30.58,9.13,11.24,26.62,10.94,8.63,10.73,3.9,5.51,2.89,3.96,5.28,12.08,6.26,10.39,3.89,5.03,3.0,2.43,6.67,4.34,6.73,8.03,1.44
HYOU1,11.68,11.89,27.05,13.65,14.61,9.8,13.94,6.25,5.85,6.42,3.56,5.36,7.07,8.52,22.48,8.27,12.71,6.63,9.35,1.21,11.37,7.59,10.63,13.86
MTA2,2.37,1.16,1.56,2.12,0.91,1.5,0.8,0.33,0.46,0.69,0.59,0.69,0.34,1.91,0.26,0.02,0.11,0.85,0.68,0.61,0.36,0.34,0.45,0.29
MS4A2,0.02,0.7,0.17,4.67,1.44,1.91,1.0,0.38,1.26,1.95,1.4,2.08,0.0,0.02,0.0,0.11,0.05,0.0,0.13,0.0,0.0,0.0,0.0,0.0
EI24,77.44,33.25,137.28,50.11,88.11,34.68,42.88,8.49,6.88,21.72,13.98,30.05,30.82,56.31,84.8,38.47,44.72,51.04,67.72,46.16,40.04,18.94,28.43,20.02
CHEK1,17.05,4.61,23.67,1.07,10.19,4.13,4.37,0.99,0.76,0.67,0.77,0.81,9.64,4.42,2.64,11.35,1.24,8.11,2.11,8.58,3.41,0.14,3.45,2.79
TAGLN,62.18,261.64,1888.82,3093.05,663.19,649.69,1081.2,72.58,834.16,65.22,799.78,1305.96,10.25,4.01,3020.43,156.62,3.72,31.85,2.32,3.15,0.34,4.58,64.48,0.0
