name	ids
ARG2	748
ZFP36L1	749
SLC10A1	750
SLC8A3	751
PSEN1	752
VSX2	753
PGF	754
FOS	755
JDP2	756
TGFB3	757
ESRRB	758
TSHR	759
RPS6KA5	760
CHGA	761
SERPINA3	762
GSC	763
DICER1	764
BDKRB2	765
YY1	766
DLK1	767
HSP90AA1	768
TRAF3	769
PPP1R13B	770
SIVA1	771
AKT1	772
MTA1	773
OCA2	774
TJP1	775
TRPM1	776
KLF13	777
GJD2	778
ACTC1	779
SPRED1	780
RASGRP1	781
THBS1	782
EIF2AK4	783
BUB1B	784
RAD51	785
DLL4	786
CHAC1	787
JMJD7-PLA2G4B	788
PLA2G4B	789
PLA2G4E	790
PLA2G4D	791
PLA2G4F	792
TP53BP1	793
MAP1A	794
B2M	795
MYEF2	796
HDC	797
CYP19A1	798
ONECUT1	799
NEDD4	800
TCF12	801
ALDH1A2	802
ADAM10	803
RNF111	804
CCNB2	805
RORA	806
DAPK2	807
PCLAF	808
SLC51B	809
DENND4A	810
SMAD6	811
SMAD3	812
PIAS1	813
NOX5	814
TLE3	815
NR2E3	816
PKM	817
HCN4	818
PML	819
CYP11A1	820
CLK3	821
CYP1A1	822
NEIL1	823
SIN3A	824
ACSBG1	825
CRABP1	826
BCL2A1	827
NTRK3	828
ACAN	829
PLIN1	830
ANPEP	831
BLM	832
FURIN	833
PRC1	834
NR2F2	835
IGF1R	836
MEF2A	837
PCSK6	838
HBA2	839
HBA1	840
PDIA2	841
AXIN1	842
MSLN	843
UBE2I	844
NME3	845
GFER	846
TSC2	847
E4F1	848
ABCA3	849
PDPK1	850
TNFRSF12A	851
IL32	852
MEFV	853
DNASE1	854
CREBBP	855
TFAP4	856
PPL	857
USP7	858
CIITA	859
SOCS1	860
PRM1	861
LITAF	862
TNFRSF17	863
ERCC4	864
ABCC1	865
ABCC6	866
UMOD	867
SCNN1G	868
SCNN1B	869
PLK1	870
IL4R	871
APOBR	872
IL27	873
NUPR1	874
CD19	875
SPN	876
MAZ	877
MVP	878
ALDOA	879
MAPK3	880
ITGAL	881
SRCAP	882
FUS	883
ITGAM	884
ITGAX	885
ITGAD	886
ZNF267	887
SIAH1	888
BRD7	889
NKD1	890
NOD2	891
CYLD	892
RBL2	893
MMP2	894
GNAO1	895
MT1E	896
MT1F	897
MT1G	898
CETP	899
CCL22	900
CCL17	901
CDH5	902
CBFB	903
HSF4	904
E2F4	905
ELMO3	906
HSD11B2	907
CTCF	908
NFATC3	909
CDH3	910
CDH1	911
TERF2	912
NFAT5	913
NQO1	914
CHST4	915
HPR	916
ZFHX3	917
BCAR1	918
GABARAPL2	919
WWOX	920
MAF	921
HSD17B2	922
IRF8	923
FOXF1	924
FOXC2	925
FOXL1	926
MAP1LC3B	927
IL17C	928
SNAI3	929
CBFA2T3	930
FANCA	931
TUBB3	932
FAM57A	933
SCARF1	934
SERPINF1	935
HIC1	936
SRR	937
ATP2A3	938
ALOX15	939
CHRNE	940
GP1BA	941
ENO3	942
ALOX12	943
DLG4	944
GABARAP	945
CLDN7	946
SLC2A4	947
CD68	948
FXR2	949
SHBG	950
SAT2	951
ATP1B2	952
TP53	953
EFNB3	954
HES7	955
PER1	956
VAMP2	957
MYH10	958
MAP2K4	959
MYOCD	960
TRIM16	961
NCOR1	962
SREBF1	963
TOP3A	964
MAPK7	965
NOS2	966
SLC46A1	967
FOXN1	968
TRAF4	969
BLMH	970
NF1	971
SUZ12	972
CDK5R1	973
CCL2	974
CCL11	975
CCL13	976
MMP28	977
CCL5	978
CCL3	979
CCL4	980
CCL3L3	981
CCL3L1	982
CCL4L1	983
CCL4L2	984
AATF	985
ACACA	986
HNF1B	987
SOCS7	988
PCGF2	989
MED1	990
STARD3	991
ERBB2	992
THRA	993
NR1D1	994
MSL1	995
CDC6	996
RARA	997
TOP2A	998
CCR7	999
KRT24	1000
KRT25	1001
KRT26	1002
KRT27	1003
KRT28	1004
KRT10	1005
KRT12	1006
KRT20	1007
KRT23	1008
KRT39	1009
KRT40	1010
KRT33A	1011
KRT33B	1012
KRT34	1013
KRT31	1014
KRT37	1015
KRT38	1016
KRT32	1017
KRT35	1018
KRT36	1019
KRT13	1020
KRT15	1021
KRT19	1022
KRT9	1023
KRT14	1024
KRT16	1025
KRT17	1026
GAST	1027
HAP1	1028
JUP	1029
ACLY	1030
CNP	1031
STAT5B	1032
STAT5A	1033
STAT3	1034
HSD17B1	1035
MLX	1036
BECN1	1037
G6PC	1038
BRCA1	1039
ETV4	1040
SOST	1041
G6PC3	1042
HDAC5	1043
ITGA2B	1044
GFAP	1045
HEXIM1	1046
CRHR1	1047
WNT3	1048
WNT9B	1049
ITGB3	1050
KPNB1	1051
TBX21	1052
SP2	1053
NFE2L1	1054
HOXB1	1055
HOXB4	1056
MIR10A	1057
HOXB7	1058
HOXB8	1059
HOXB13	1060
IGF2BP1	1061
ZNF652	1062
PHB	1063
NGFR	1064
DLX4	1065
DLX3	1066
PDK2	1067
COL1A1	1068
ABCC3	1069
TOB1	1070
NME1	1071
HLF	1072
VEZF1	1073
SRSF1	1074
MPO	1075
VMP1	1076
MIR21	1077
PPM1D	1078
BCAS3	1079
TBX2	1080
ACE	1081
PSMC5	1082
GH2	1083
GH1	1084
SMURF2	1085
AXIN2	1086
PRKCA	1087
KPNA2	1088
SOX9	1089
SSTR2	1090
SUMO2	1091
ACOX1	1092
SPHK1	1093
TK1	1094
BIRC5	1095
SOCS3	1096
TIMP2	1097
LGALS3BP	1098
CBX8	1099
GCGR	1100
NOTUM	1101
FASN	1102
TYMS	1103
YES1	1104
NDC80	1105
TGIF1	1106
ZBTB14	1107
EPB41L3	1108
LAMA1	1109
NDUFV2	1110
MC2R	1111
GATA6	1112
RBBP8	1113
LAMA3	1114
CDH2	1115
DSG4	1116
ZNF24	1117
PIK3C3	1118
SETBP1	1119
ATP5F1A	1120
PIAS2	1121
SMAD2	1122
SMAD7	1123
MBD1	1124
SMAD4	1125
DCC	1126
MBD2	1127
TCF4	1128
ONECUT2	1129
NEDD4L	1130
PMAIP1	1131
BCL2	1132
SERPINB5	1133
SOCS6	1134
ZNF516	1135
MBP	1136
SALL3	1137
NFATC1	1138
MADCAM1	1139
CDC34	1140
BSG	1141
HCN2	1142
PTBP1	1143
ELANE	1144
KISS1R	1145
ARID3A	1146
STK11	1147
TCF3	1148
KLF16	1149
AMH	1150
GADD45B	1151
AES	1152
S1PR4	1153
NFIC	1154
TBXA2R	1155
PIP5K1C	1156
PIAS4	1157
ZBTB7A	1158
CREB3L3	1159
SIRT6	1160
EBI3	1161
PLIN4	1162
PLIN5	1163
TICAM1	1164
UHRF1	1165
KDM4B	1166
FUT3	1167
ACSBG2	1168
KHSRP	1169
TNFSF14	1170
INSR	1171
RETN	1172
FCER2	1173
CLEC4G	1174
ELAVL1	1175
ANGPTL4	1176
DNMT1	1177
ICAM1	1178
ICAM3	1179
TYK2	1180
CDKN2D	1181
ILF3	1182
SMARCA4	1183
LDLR	1184
EPOR	1185
ACP5	1186
JUNB	1187
DNASE2	1188
KLF1	1189
NFIX	1190
LYL1	1191
RFX1	1192
PRKACA	1193
ASF1B	1194
ADGRE5	1195
NOTCH3	1196
KLF2	1197
NR2F6	1198
BST2	1199
SLC27A1	1200
SLC5A5	1201
IL12RB1	1202
PIK3R2	1203
RAB3A	1204
JUND	1205
GDF15	1206
ISYNA1	1207
ELL	1208
CRLF1	1209
CRTC1	1210
MEF2B	1211
BORCS8-MEF2B	1212
RFXANK	1213
SUGP1	1214
LPAR2	1215
CCNE1	1216
URI1	1217
PDCD5	1218
CEBPA	1219
CEBPG	1220
USF2	1221
HAMP	1222
CD22	1223
ETV2	1224
U2AF1L4	1225
CAPNS1	1226
ZNF382	1227
ZNF383	1228
ACTN4	1229
LGALS4	1230
SIRT2	1231
NFKBIB	1232
ZFP36	1233
AKT2	1234
SERTAD1	1235
MIA	1236
CYP2A6	1237
CYP2B6	1238
AXL	1239
TGFB1	1240
CEACAM5	1241
CD79A	1242
ARHGEF1	1243
ATP1A3	1244
POU2F2	1245
ERF	1246
LIPE	1247
CEACAM1	1248
PSG3	1249
PSG7	1250
PSG5	1251
XRCC1	1252
PLAUR	1253
KCNN4	1254
ZNF224	1255
PVR	1256
BCL3	1257
APOE	1258
RELB	1259
CKM	1260
ERCC2	1261
ERCC1	1262
FOSB	1263
DMPK	1264
SYMPK	1265
FOXA3	1266
PTGIR	1267
DACT3	1268
SLC1A5	1269
BBC3	1270
CRX	1271
SULT2A1	1272
PLA2G4C	1273
SPHK2	1274
DBP	1275
FUT2	1276
FGF21	1277
NUCB1	1278
BAX	1279
LHB	1280
CGB5	1281
TEAD2	1282
FCGRT	1283
IRF3	1284
PRMT1	1285
CPT1C	1286
ATF5	1287
NR1H2	1288
SPIB	1289
KLK3	1290
KLK4	1291
CD33	1292
ZNF175	1293
ZNF350	1294
ZNF160	1295
BIRC8	1296
TFPT	1297
LILRB2	1298
LILRB1	1299
LILRB4	1300
KIR2DL3	1301
KIR2DL1	1302
KIR2DL4	1303
KIR3DL1	1304
NLRP2	1305
GP6	1306
IL11	1307
UBE2S	1308
ZNF444	1309
TRIM28	1310
MZF1	1311
KIR2DL2	1312
KIR2DL5A	1313
TPO	1314
SOX11	1315
RSAD2	1316
RNF144A	1317
ID2	1318
ADAM17	1319
GRHL1	1320
KLF11	1321
RRM2	1322
ODC1	1323
PDIA6	1324
E2F6	1325
GREB1	1326
TRIB2	1327
MYCN	1328
SDC1	1329
RHOB	1330
APOB	1331
TP53I3	1332
