0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
G6PC3,355.0,644.0,731.0,465.0,2077.0,1162.0,1129.0,171.0,250.0,108.0,159.0,237.0,69.0,628.0,944.0,1347.0,730.0,2205.0,524.0,1384.0,1598.0,966.0,2014.0,3824.0
BCAS3,335.0,529.0,125.0,53.0,382.0,261.0,133.0,39.0,52.0,32.0,70.0,52.0,48.0,55.0,72.0,136.0,216.0,161.0,28.0,190.0,71.0,39.0,84.0,139.0
GATA6,24.0,13.0,158.0,20.0,3.0,30.0,12.0,3.54,7.0,3.0,18.0,4.0,100.0,24.0,55.0,16.0,3.0,25.0,2.0,4.0,125.0,42.0,36.0,7.0
SAT2,469.0,1019.0,834.0,361.0,704.0,797.0,1129.0,256.0,196.0,166.0,210.0,254.0,203.0,969.0,1309.0,1169.0,262.0,727.0,1459.0,1952.0,309.0,1339.0,1053.0,1057.0
TP53,4509.0,352.0,969.0,210.0,118.0,308.0,916.0,379.0,249.0,796.0,552.0,499.13,2237.0,879.0,717.0,490.0,60.0,209.0,364.0,5518.0,678.0,2032.0,2307.0,3657.0
CBX8,51.0,25.0,42.0,10.0,25.0,32.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,9.0,10.0,0.0,11.0,19.0,1.0,35.0,5.0,37.0,14.0,2.0
MBD1,540.0,432.0,183.0,68.0,305.0,295.0,260.0,57.0,65.0,77.0,138.0,115.0,156.0,127.0,283.0,174.0,173.0,154.0,309.0,144.0,219.0,159.0,536.0,379.0
SMAD4,930.99,565.0,205.0,166.0,216.0,141.7,218.53,121.0,165.0,181.0,221.0,254.0,552.86,345.0,718.0,454.65,421.0,209.11,183.0,287.0,807.86,356.0,520.0,376.0
PMAIP1,321.0,502.0,585.0,56.0,422.0,382.0,261.0,635.0,490.0,414.0,1236.0,342.0,494.0,221.0,805.0,683.0,370.0,4048.0,657.0,874.0,1936.0,95.0,728.0,375.0
ERBB2,404.6,5938.92,1826.11,70.0,15049.61,1093.57,11387.34,236.0,169.0,196.81,329.05,496.16,91.9,1820.69,1204.21,307.96,10260.7,437.97,11125.13,662.89,481.57,1215.41,926.79,2109.0
NFIC,537.0,902.0,899.0,522.0,1517.0,2261.0,1115.0,78.0,132.0,103.0,128.0,195.0,29.0,363.0,896.0,601.0,37.0,1406.0,367.0,1423.0,205.0,2046.0,1466.0,1971.0
PFKL,659.0,683.0,953.0,180.0,1580.0,550.0,974.0,15.0,23.0,12.0,18.0,44.0,50.0,118.0,148.0,235.0,164.0,401.0,279.0,340.0,8.0,160.0,471.0,755.0
IFITM3,2149.06,6554.26,4243.41,25881.17,64360.21,29492.22,33731.29,120407.94,64076.27,65448.01,19901.42,29714.73,936.0,4392.16,33100.83,18880.67,18831.58,12973.32,8146.46,101756.13,22223.79,109036.98,38839.08,45428.39
IFNAR1,555.0,1321.0,756.0,146.0,335.0,498.0,687.0,537.0,681.0,775.0,552.0,511.0,627.0,599.0,872.0,894.0,403.0,1360.0,690.0,1054.0,6921.0,629.0,1192.0,1002.0
SOD1,2906.0,10766.0,6860.0,2253.0,3671.0,15832.0,7884.0,7133.0,2440.0,2704.0,2616.0,2897.0,4917.0,12007.0,9332.0,20085.0,4890.0,19663.0,16230.0,31492.0,30058.0,12170.0,20851.0,15309.0
SIK1,3.5,0.0,3.26,0.0,0.0,6.42,0.73,0.0,0.0,8.0,0.0,0.0,0.0,0.0,165.5,0.0,0.0,0.0,0.0,0.0,0.0,14.22,4.28,0.0
DNMT3L,0.0,0.0,4.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APP,1926.0,2208.0,1413.0,236.0,347.0,651.0,805.0,356.0,209.0,262.0,213.0,392.0,199.0,603.0,1428.0,946.0,247.0,544.0,889.0,994.0,1100.0,374.0,432.0,1163.0
AKT1,423.2,1595.63,588.52,188.56,1627.24,1148.98,818.86,20.0,47.68,35.46,51.93,63.97,46.14,335.44,1187.95,542.28,809.53,442.2,861.57,573.61,90.87,1459.6,1942.36,1590.33
CAPN10,73.07,35.0,16.0,15.0,13.0,29.0,31.0,1.0,2.0,2.0,6.0,5.0,5.0,15.0,62.0,32.0,2.0,2.74,17.0,3.0,4.0,25.0,92.0,47.0
KLK3,7.0,0.0,1.0,23.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PADI1,0.0,0.0,0.0,12.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,4.0,0.0,0.0,0.0
EPHA2,47.0,91.0,44.0,129.0,64.0,52.0,159.0,11.0,28.0,16.0,22.0,21.0,31.0,30.0,151.0,108.0,32.0,96.0,90.0,151.0,21.0,0.0,55.0,215.0
PLK4,154.0,96.0,94.0,1.0,58.0,31.0,44.0,18.0,13.0,15.0,14.0,29.0,227.0,41.0,16.0,153.0,77.0,44.0,15.0,59.0,182.0,0.0,218.0,269.0
SERBP1,2517.99,1821.0,2228.58,727.73,755.39,1378.7,2136.0,259.93,313.0,511.0,476.57,525.95,1808.97,1804.87,3013.95,2251.44,981.98,1476.69,4171.69,1452.0,1771.0,1534.91,3965.8,2317.95
PRKACB,115.0,571.0,163.0,82.0,41.0,86.0,199.0,83.0,110.0,148.0,124.0,1150.0,73.0,10.0,731.0,80.0,83.0,36.0,259.0,0.0,121.0,233.0,183.0,1547.0
KIF2C,188.0,161.0,498.0,0.0,110.0,149.0,148.0,36.0,30.0,32.0,12.0,8.0,67.0,98.0,1.0,350.0,3.0,274.0,124.0,33.0,82.0,0.0,351.0,0.0
LMO4,956.0,394.0,819.0,108.0,159.0,126.0,346.0,54.0,44.0,72.0,52.0,121.0,277.0,152.0,114.0,192.0,21.0,197.0,164.0,233.0,174.0,429.0,782.0,543.0
MTF2,814.0,1012.0,656.0,227.0,439.0,772.0,1304.0,163.0,224.0,152.0,204.0,297.0,629.0,596.0,984.0,584.0,402.0,864.0,1418.0,429.0,670.0,466.0,531.0,815.0
ATP1B1,418.84,1126.59,595.37,42.31,1016.86,860.28,502.62,932.24,84.91,2479.71,21336.07,2278.4,453.14,7738.02,1772.33,3477.69,2983.46,2399.16,1419.0,12137.64,1135.52,1360.36,7555.86,29811.04
CREG1,346.0,710.0,232.0,105.0,128.0,221.0,168.0,145.0,214.0,98.0,183.0,142.0,1053.0,2821.0,531.0,471.0,496.0,270.0,1344.0,257.0,875.0,954.0,1465.0,1426.0
GPA33,1.0,1.0,4.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXRG,0.0,3.0,0.0,1.0,1.0,8.0,0.0,3.0,5.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
POU2F1,331.0,536.0,451.0,118.0,581.0,530.0,357.0,147.0,79.0,193.0,173.0,257.0,120.0,215.0,154.0,225.0,437.0,390.0,372.0,448.0,185.0,379.0,383.0,778.0
MGST3,2014.0,2940.0,2753.0,1147.0,5442.0,4827.0,4042.0,3970.0,975.0,1764.0,2767.0,2636.0,3473.0,5161.0,4608.0,6795.0,7358.0,6001.0,4517.0,13650.0,2012.0,10291.0,14506.0,10659.0
COP1,339.0,369.0,303.0,104.0,224.0,250.0,304.0,70.0,53.0,53.0,87.0,88.0,719.0,1213.0,778.0,864.0,1668.0,374.0,1071.0,820.0,750.0,571.0,995.0,1244.0
NR1I3,0.0,0.0,0.0,29.0,2.0,2.3,3.08,0.0,2.0,1.0,0.0,1.0,0.0,7.71,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP21,180.0,212.0,149.0,47.0,164.0,103.0,83.0,37.0,16.0,51.0,57.0,99.0,37.0,289.0,78.0,41.0,83.0,20.0,79.0,105.0,36.0,235.0,140.0,203.0
CRABP2,674.0,4865.0,11236.0,301.0,6623.0,8733.0,8477.0,4027.0,4143.0,1893.0,7293.0,660.0,962.0,21235.0,6014.0,605.0,5653.0,17094.0,25853.0,30508.0,19037.0,7994.0,13378.0,12573.0
HDGF,1398.0,1166.0,2505.0,155.0,711.0,542.0,692.0,126.0,124.0,259.0,261.0,287.0,642.0,3093.0,1984.0,1243.0,1636.0,1286.0,2372.0,1914.0,653.0,4324.0,3801.0,7926.0
ABL2,422.0,797.0,715.0,387.0,446.0,547.0,543.0,201.0,454.0,477.0,358.0,541.0,863.0,623.0,791.0,1082.0,656.0,288.0,1749.0,649.0,402.0,536.0,896.0,578.0
RORC,18.0,261.0,21.0,10.0,56.0,141.0,161.0,57.0,7.0,304.0,102.0,143.0,0.0,122.0,54.0,5.0,8.0,164.0,143.0,12.0,61.0,390.0,197.0,429.0
ECM1,67.0,743.0,384.0,92.0,787.0,1986.0,1767.0,101.0,220.0,214.0,186.0,245.0,9.0,3313.0,116.0,59.0,268.0,791.0,45.0,985.0,138.0,551.0,2425.0,950.0
SETDB1,564.46,421.59,577.04,94.37,430.59,316.65,217.16,269.18,88.75,562.82,324.94,363.51,127.95,323.63,237.93,84.0,295.84,160.0,278.63,455.0,130.6,425.0,250.0,1048.0
MCL1,1185.0,883.0,804.0,331.0,345.0,527.0,264.0,272.0,1000.0,437.0,1490.0,551.0,835.0,2061.0,1813.0,412.0,1408.0,670.0,1013.0,1969.0,1099.0,1578.0,1890.0,1471.0
CTSK,912.0,2432.0,2190.0,1031.0,7950.0,6487.0,9671.0,16109.0,12564.0,5104.0,4834.0,13699.0,102.0,117.0,4.0,23.0,87.0,17.0,31.0,60.0,32.0,112.0,3785.0,145.0
RFX5,451.0,445.0,1149.0,98.0,361.0,258.0,237.0,247.0,114.0,491.0,162.0,326.0,319.0,783.62,552.0,201.0,199.0,287.0,64.91,470.12,347.84,1360.0,571.73,993.88
CERS2,627.44,2905.81,1186.72,236.63,1234.08,984.35,570.82,1880.62,363.29,1712.94,900.21,1987.32,325.64,7349.52,906.06,422.6,574.32,1070.0,641.62,1179.28,2315.06,1000.14,1152.06,1607.64
ARNT,382.0,275.0,842.0,136.0,371.0,262.0,224.0,236.0,143.0,567.0,471.0,474.0,268.0,918.0,331.0,180.0,316.0,205.0,192.0,827.0,215.0,493.0,467.0,506.0
TAF1A,139.0,118.0,165.0,16.0,103.0,57.0,75.0,56.0,16.0,66.0,46.0,95.0,118.0,103.0,157.0,59.0,112.0,28.0,79.0,143.0,87.0,82.0,47.0,235.0
TP53BP2,700.0,300.0,692.0,127.0,202.0,110.0,249.0,61.0,54.0,66.0,68.0,135.0,502.0,799.0,361.0,664.0,786.0,248.0,302.0,422.0,435.0,487.0,418.0,2581.0
HAX1,1537.0,4931.0,4650.0,566.0,3009.0,2507.0,2387.0,857.0,329.0,770.0,649.0,831.0,1117.0,4197.0,1667.0,2432.0,1632.0,5179.0,4070.0,4180.0,1839.0,2372.0,3847.0,5723.0
CREB3L4,845.0,8902.0,584.0,209.0,14510.0,1449.0,3179.0,642.0,73.0,1645.0,535.0,1992.0,95.0,2324.0,445.0,153.0,2065.0,832.0,1378.0,476.0,409.0,1181.0,995.0,5074.92
ILF2,5725.0,6572.0,11787.0,1236.0,9638.0,4015.0,7271.0,5054.0,1543.0,11055.0,3849.0,5830.0,3014.0,2713.0,2080.0,4137.0,2976.0,11010.0,5455.0,6350.0,5260.0,1675.0,5906.0,9581.0
PKLR,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.96,10.3,11.4,0.0,2.09,0.0,0.0,1.0,0.0,2.32,0.0,35.0
FLG,0.0,1.0,3.0,0.0,2.0,0.0,34.0,1.0,1.0,19.0,5.0,7.0,0.0,0.0,2.92,1.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0
ACTA1,68.0,8.0,1844.0,18.0,537.0,24.0,4.0,5.0,44.0,32.0,2.0,35.0,3.0,0.0,7.0,48.0,170.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ARF1,10838.0,14897.0,19489.0,2277.0,27550.0,10496.0,12259.0,1816.0,914.0,1237.0,1074.0,2379.0,1195.0,4828.0,4849.0,6303.0,6145.0,18251.0,13856.0,5865.0,2538.0,5648.0,6719.0,10380.0
PARP1,1739.0,2050.0,1636.0,490.0,3610.0,2075.0,1482.0,532.0,297.0,926.0,513.0,995.0,621.0,4471.0,1028.0,589.0,836.0,1253.0,610.0,472.0,739.0,1232.0,2209.0,2435.0
WNT9A,4.0,8.0,7.0,1.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,41.0,1.0,0.0,0.0,0.0,1.0,74.0,83.0,150.0
REN,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
PDIA6,5056.23,4358.68,11068.39,691.66,4163.24,2894.38,6893.58,1956.64,1769.16,2957.94,1515.0,2037.76,2627.45,1918.79,3059.67,2945.58,1408.25,4700.73,3177.44,2388.0,3031.79,1078.08,3637.09,700.91
RHOB,249.0,1621.0,216.0,162.0,326.0,1840.0,336.0,142.0,613.0,206.0,1202.0,291.0,111.0,1542.0,814.0,173.0,1329.0,927.0,772.0,2986.0,890.0,2459.0,2824.0,1807.0
ABCG8,0.0,2.0,5.0,100.0,6.0,0.0,3.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
MEIS1,60.0,63.74,60.75,75.76,98.0,113.0,173.0,58.0,190.0,383.0,383.0,347.99,13.0,106.0,29.0,38.0,18.0,117.0,38.0,28.37,42.0,24.0,44.0,182.18
CIAO1,1281.0,1211.0,1239.0,327.0,655.0,911.0,828.0,212.0,206.0,224.0,348.0,279.0,377.0,960.0,1105.0,762.0,503.0,854.0,982.0,673.0,661.0,1341.0,1493.0,1129.0
SLC20A1,430.0,739.0,440.0,224.0,441.0,937.0,416.0,259.0,473.0,268.0,320.0,578.0,557.0,569.0,794.0,589.0,302.0,721.0,811.0,377.0,1914.0,439.0,2123.0,315.0
CDCA7,1293.0,47.0,541.0,5.0,234.0,92.0,183.0,16.0,25.0,89.0,35.0,16.0,120.0,18.0,16.0,45.0,17.0,103.0,26.0,38.0,0.0,6.0,42.0,0.0
HSPD1,10571.92,6217.98,7972.98,989.97,5352.93,12778.92,3874.94,1131.0,1776.0,3194.96,1980.97,1423.0,6333.97,5643.02,3581.93,3974.94,3354.98,11440.14,4511.94,1475.09,14399.96,2318.95,6017.91,2098.4
ACKR3,0.0,10.0,5.0,2.0,0.0,11.0,1.0,220.0,818.0,648.0,597.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HES6,17.0,22.0,15.0,0.0,9.0,16.0,21.0,2.0,0.0,0.0,1.0,1.0,3.0,30.0,11.0,20.0,55.0,7.0,45.0,127.0,8.0,61.0,89.0,84.0
EAF1,163.38,303.8,146.29,64.51,137.87,125.06,58.83,260.3,110.0,537.44,329.19,359.92,372.47,488.02,332.0,162.0,371.0,208.95,250.0,1504.0,629.0,372.0,683.0,835.0
ARL6IP5,5047.0,8666.0,5363.0,1698.0,5669.0,4402.0,6542.0,7650.0,2339.0,15001.0,5681.0,10679.0,3872.0,4813.0,7503.0,10747.0,2707.0,5665.0,6222.0,11158.0,5460.0,9636.0,5397.0,18872.0
LIMD1,124.1,136.12,94.53,31.0,40.55,108.9,110.36,20.32,29.29,28.8,16.6,29.74,46.05,111.3,70.82,35.46,26.86,64.42,57.0,36.66,97.72,51.41,25.0,106.63
NR1I2,12.0,7.0,16.0,14.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGTR1,0.0,3160.0,8.0,11.0,4.0,5.0,4.0,16.0,1.0,7.0,11.0,5.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,26.0,22.0,0.0,107.0,0.0
NCEH1,50.0,315.0,137.0,58.0,186.0,208.0,172.0,406.0,236.0,435.0,165.0,212.0,227.0,201.0,324.0,240.0,440.0,336.0,539.0,450.0,1144.0,621.0,366.0,809.0
EAF2,176.0,236.0,280.0,40.0,281.0,282.0,114.0,46.0,58.0,20.0,83.0,35.0,113.0,34.0,126.0,111.0,412.0,111.0,64.0,80.0,44.0,127.0,215.0,188.0
MUC4,14.0,2.0,7.0,2.0,15.0,2.0,3.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SLIT2,92.0,133.0,109.0,212.0,181.0,152.0,240.0,52.0,142.0,160.0,1271.0,1245.0,21.0,40.0,1.0,6.0,34.0,0.0,0.0,0.0,0.0,1.0,623.0,12.0
SCD5,3635.0,23.0,126.0,27.0,46.0,18.0,58.0,12.0,26.0,34.0,32.0,26.0,1114.0,42.0,1385.0,193.0,38.0,122.0,9.0,0.0,33.0,0.0,311.0,0.0
FABP2,8.0,3.0,4.0,14.0,3.0,4.0,2.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CCNA2,653.74,356.97,948.47,15.64,150.0,73.78,116.43,25.71,17.12,9.72,9.03,15.89,366.79,153.22,60.6,425.71,52.55,89.26,99.76,128.13,255.44,6.72,252.11,23.14
PDGFC,38.0,89.0,202.0,46.0,78.0,97.0,196.0,119.0,219.0,510.0,355.0,843.0,45.0,64.0,152.0,285.0,1.0,68.0,9.0,75.0,53.0,101.0,393.0,92.0
SKP2,196.0,151.0,389.0,70.0,76.0,90.0,68.0,70.0,48.0,106.0,81.0,101.0,180.0,112.0,62.0,41.0,33.0,45.0,109.0,217.0,219.0,32.0,190.0,26.0
PLK2,883.0,897.0,265.0,249.0,377.0,728.0,460.0,1120.0,286.0,500.0,329.0,534.0,942.0,2490.0,4953.0,736.0,1559.0,2114.0,709.0,8241.0,1759.0,1631.0,2665.0,2090.0
PIK3R1,157.0,217.0,190.0,267.0,260.0,341.0,797.0,105.0,169.0,310.0,516.0,72.0,284.0,672.0,2850.0,2169.0,324.0,306.0,595.0,281.0,422.0,1317.0,949.0,8.0
BHMT,3.0,1.0,0.0,7.14,2.0,1.0,0.0,0.0,0.0,0.0,2.01,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRHBP,1.0,60.0,3.0,20.0,3.0,26.0,19.0,5.0,4.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTF3,8518.0,12900.0,3295.0,2632.0,5904.0,14060.0,5452.0,8501.0,3142.0,7687.0,8902.0,7629.0,10132.0,11521.0,17769.0,17092.96,13304.0,20468.52,9235.0,22359.0,24084.0,12126.0,22921.0,13850.0
ATG12,734.0,997.0,615.55,243.82,418.0,738.93,659.0,341.93,304.0,525.0,489.0,467.0,605.0,950.0,837.0,886.97,580.97,1221.0,574.99,1669.95,2835.97,1111.76,1656.81,1485.68
CXCL14,47.0,49618.0,671.0,999.0,391.0,152.0,102.0,167.0,710.0,235.0,3469.0,5943.0,3.0,2482.0,214.0,0.0,0.0,0.0,0.0,16.0,1.0,702.0,43980.0,1226.0
GLRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF300,338.0,25.0,135.0,15.0,11.0,18.0,37.0,12.0,23.0,18.0,49.0,45.0,186.0,7.0,178.0,36.0,0.0,15.0,2.0,0.0,12.0,0.0,92.0,0.0
DCDC2,86.67,22.0,8.0,73.73,87.2,0.0,19.0,12.0,1.0,17.0,137.69,92.0,45.0,99.08,956.74,126.0,65.0,18.63,21.0,138.84,44.0,98.0,188.59,420.37
TNFRSF21,264.0,95.0,583.0,40.0,104.0,44.0,201.0,36.0,119.0,63.0,67.0,43.0,347.0,377.0,1068.0,308.0,413.0,116.0,162.0,71.0,640.0,66.0,560.0,363.0
CREB5,95.0,173.0,265.0,89.0,50.0,93.0,173.0,24.0,58.0,36.0,96.0,114.0,215.0,182.0,103.0,39.0,38.0,52.0,75.0,46.0,16.0,33.0,271.0,0.0
EGFR,593.0,75.0,570.0,227.0,88.0,41.0,634.0,10.0,27.0,68.0,190.0,41.0,671.0,35.0,883.0,558.0,53.0,107.0,480.0,0.0,30.0,0.0,358.0,0.0
IGFBP3,501.0,1156.0,1413.0,387.0,461.0,229.0,1914.0,75.0,514.0,177.0,148.0,392.0,3966.0,33.0,806.0,427.0,71.0,47.0,1.0,0.0,50.0,71.0,198.0,3.0
IGFBP1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNB3,39.0,7.0,163.0,0.0,1.0,10.0,3.0,9.0,0.0,5.0,4.0,5.0,9.0,12.0,21.0,0.0,0.0,0.0,19.0,0.0,11.0,29.0,0.0,3.0
HDAC8,1007.0,739.0,528.78,284.46,760.69,895.35,856.58,396.0,153.0,319.0,358.0,479.0,325.0,405.0,1009.0,419.0,241.0,678.32,544.0,977.0,443.23,318.0,728.0,330.0
TAF1,253.99,338.0,157.99,117.0,263.0,444.0,271.0,123.0,97.0,105.0,137.0,111.61,136.0,195.0,610.0,185.0,165.0,133.0,136.0,234.0,239.0,291.0,227.0,151.0
IL2RG,132.41,690.37,1969.07,721.97,350.41,740.96,1608.88,173.0,502.0,76.0,170.0,74.0,102.0,9.0,0.0,8.0,0.0,27.0,328.47,0.0,62.0,5.0,0.0,0.0
RBMX,6619.54,4485.6,3221.29,955.42,3654.43,3046.46,2492.59,2282.92,1113.92,2691.67,2860.54,2503.76,2546.49,2083.46,2688.53,2088.71,1893.42,2945.99,1295.74,2860.29,3353.82,1965.93,3092.74,3472.14
MCPH1,254.0,277.0,188.0,140.0,127.0,118.42,104.0,113.0,76.0,92.0,103.0,108.0,136.0,152.0,202.0,202.0,91.0,122.0,133.0,186.0,91.0,72.0,237.0,346.0
FBXO25,415.35,588.0,261.0,83.0,184.0,272.0,213.0,218.0,59.0,89.0,120.0,132.0,279.0,265.0,633.0,800.0,272.0,446.0,148.0,2702.0,226.0,323.0,632.0,1011.0
GNRH1,421.0,17.0,66.0,1.0,9.0,22.0,16.0,10.0,6.0,6.0,7.0,10.0,55.0,13.0,8.0,39.0,8.0,15.0,0.0,93.0,2.0,49.0,49.0,0.0
STAR,20.0,6.84,7.95,72.25,2.21,46.6,17.74,4.44,4.21,0.0,4.52,10.0,5.89,2.23,0.0,0.0,1.04,78.04,25.0,0.0,4.57,3.39,0.0,107.31
CRH,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM14,0.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TERF1,461.0,647.0,540.92,123.9,441.95,904.0,257.89,173.0,126.0,125.0,122.0,178.0,225.0,553.0,691.97,371.0,484.0,804.94,296.0,1494.9,704.0,591.99,651.97,814.94
EBAG9,280.0,481.0,563.0,68.0,218.0,519.0,177.0,209.0,100.0,132.0,160.0,177.0,216.0,323.0,331.0,370.0,542.0,1058.0,575.0,1669.0,1301.0,742.0,847.0,785.0
RSPO2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VLDLR,214.23,39.76,722.0,23.38,155.0,45.61,247.52,23.76,21.0,71.17,58.35,36.41,128.05,13.36,297.38,233.86,600.18,144.86,129.94,166.25,189.44,415.02,42.9,328.73
NFIB,4276.0,457.0,2484.0,805.0,872.0,1125.0,801.0,158.0,450.0,291.0,7100.0,4420.0,7727.0,328.0,3147.0,5987.0,1681.0,1954.0,1409.0,0.0,3942.0,12.0,4479.0,18013.0
PLIN2,936.0,932.0,1289.0,1151.0,1083.0,783.0,2002.0,345.0,1598.0,310.0,925.0,254.0,391.0,137.0,427.0,2071.0,42.0,234.0,325.0,220.0,18.0,113.0,1237.0,1.0
IFNA5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2B,64.0,93.0,20.0,5.0,19.0,136.0,97.0,4.0,46.0,18.0,34.0,96.0,590.0,20.0,1040.0,18.0,71.0,127.0,526.0,11.0,357.0,58.0,393.0,475.0
IFNA16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDKN2A,32.0,67.0,7.0,12.0,12.67,18.0,11.0,1.0,4.0,2.0,8.0,25.0,40.94,14.0,21.0,0.0,0.0,87.0,21.0,0.0,14.0,1.0,179.0,163.0
IFNK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIGMAR1,646.0,314.0,311.0,98.0,293.0,255.0,358.0,50.0,51.0,67.0,79.0,70.0,73.0,281.0,708.0,921.0,411.0,454.0,581.0,238.0,226.0,463.0,719.0,452.0
UGCG,466.0,1128.0,263.0,477.0,573.0,889.0,353.0,1396.0,864.0,3470.0,1119.0,1989.0,1187.0,1550.0,1043.0,612.0,2350.0,1154.0,617.0,5808.0,3118.0,4012.0,2688.0,4558.0
SURF1,102.0,325.0,274.0,96.0,210.0,256.0,183.0,34.0,38.0,49.0,74.0,104.0,61.0,211.0,144.0,190.0,241.0,357.0,260.0,1445.0,276.0,541.0,1250.0,706.0
SURF2,199.0,340.0,589.0,131.0,821.0,215.0,376.0,21.0,6.0,17.0,17.0,30.0,43.0,89.0,427.0,697.0,271.0,750.0,863.0,1495.0,46.0,965.0,1032.0,2625.0
PTGES,101.0,68.0,184.0,236.0,156.0,583.0,465.0,88.0,42.0,139.0,296.0,147.0,77.0,199.0,360.0,479.0,124.0,594.0,81.0,123.0,165.0,246.0,457.0,304.0
LCN2,4.0,3.0,311.0,42.0,302.0,7.0,1716.0,2.0,12.0,8.0,19.0,3.0,335.0,123.0,3070.0,12188.0,3361.0,6039.0,21440.0,154.0,4125.0,280.0,2291.0,5007.0
NOTCH1,212.0,90.0,351.0,69.0,32.0,55.0,133.0,2.0,14.0,1.0,14.0,12.0,12.0,15.0,145.0,87.0,2.0,29.0,31.0,54.0,9.0,11.0,72.0,228.0
ZEB1,97.0,597.0,198.0,400.0,769.0,614.0,1225.27,148.0,529.0,421.54,566.0,1214.0,18.0,5.0,4.0,0.0,88.0,44.0,0.0,0.0,51.0,50.0,2530.0,0.0
ANKRD1,10.0,1.0,2.0,1.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,8.0,0.0
