genename,rep1_T1,rep1_T2,rep1_T3,rep1_T4,rep1_T5,rep1_T6,rep1_T7,rep1_T8,rep2_T1,rep2_T2,rep2_T3,rep2_T4,rep2_T5,rep2_T6,rep2_T7,rep2_T8,rep3_T1,rep3_T2,rep3_T3,rep3_T4,rep3_T5,rep3_T6,rep3_T7,rep3_T8
hpt,657.90832,547.6899118,336.3936103,311.2827537,340.3279421,373.245639,384.0902482,545.2491612,707.8360161,540.0563174,304.742369,311.4928516,241.4011273,238.549194,243.2082836,381.7631457,225.2673761,238.1642313,181.6463045,178.3153218,208.191605,242.217071,236.9833473,366.4441792
uxuB,451.3516077,521.0030778,341.3774645,262.7571822,212.9304967,194.4122003,181.214868,144.3417734,549.3767189,467.5069757,287.7480122,219.6356614,242.755249,240.855956,209.9942889,234.1781116,574.423589,553.1477463,401.5205335,269.3995737,225.5488011,218.6469572,221.716057,238.7980688
spf,29.92071795,31.78406751,38.45946304,57.19081909,73.43252923,71.68711632,91.79399886,72.4185624,21.01895043,58.35847644,68.39991623,98.71865115,50.03392563,47.23617081,62.01384182,37.50075644,16.67093031,17.43850073,32.61311459,22.01517724,39.81749744,49.14414208,39.02384419,50.29585439
rmf,58.26925967,79.4521524,95.15160621,79.81577045,82.29643397,88.74291114,117.5803063,201.7047592,55.65278666,72.8819679,94.61035092,117.5753597,92.30019396,78.25043623,84.01959874,201.0423245,55.58132847,41.38376797,77.01723692,70.48656847,66.45526646,70.94991762,91.06726176,178.6101862
csrC,132.7518597,131.3798855,77.41256803,64.9924096,66.06278706,84.9086536,61.89151323,67.65966811,102.7450848,112.9696242,53.01376002,53.19919604,37.3389343,15.27069273,26.13452314,39.72897001,79.40738773,85.75824092,57.40538077,31.25957602,49.39834635,41.3055994,37.53539,65.32048578
fadH,17.99195466,15.77238929,8.986072106,7.942429022,8.770702642,9.120476628,9.088844098,16.47071966,15.29593325,19.64158336,16.96677825,10.43998263,4.599654899,4.172820094,6.745781326,16.54771868,15.22837892,15.4258172,8.508159064,22.63060886,7.545884982,8.958304247,12.35278456,12.08606517
yaeP,148.6725143,156.9677984,147.0866103,182.9193727,178.9517506,167.5647564,204.8979832,251.7636233,169.1527799,150.8594852,136.5033104,173.0597146,118.9349044,100.9465004,88.85333622,190.3493743,92.70887994,69.01338772,89.01515236,84.07720334,79.93320657,81.56766719,91.08076249,154.498646
rof,84.12206483,85.31819246,73.75288183,91.79369593,133.9172976,96.21348347,121.4487169,143.6455097,92.9962942,78.35726077,69.29719796,85.89295748,58.19291833,46.8997601,41.53157673,102.5016728,49.7350298,39.3033757,43.88699304,32.73259548,45.25211858,45.31917192,45.94163533,74.77297166
yaeQ,520.774791,575.2348904,581.8001916,620.9780357,663.1038121,667.2327077,697.0655921,1090.020753,525.6653169,496.549236,438.2290032,480.4682627,510.0742139,517.4880048,557.3095547,936.5781667,439.2393503,438.8111138,449.1024605,378.1098924,476.4827656,530.6702537,574.9079184,1006.567961
yahN,3.655274381,3.260977294,2.223237246,2.351682571,2.417348951,1.890090171,1.465665958,2.305700468,3.032043204,4.294721579,3.43735724,2.615084461,2.194353756,3.365523093,2.71860105,2.51612697,1.485599837,2.563059281,1.942213092,2.933622391,2.344145853,2.226557986,2.880447943,2.603030649
prpB,5.430247169,3.528309639,5.605420188,5.527674675,5.611411674,4.887062841,4.757219089,10.14689427,3.415221952,6.358316403,4.512966682,6.174618562,5.230756439,4.308571551,7.800169001,6.585345716,5.84497738,5.016708954,6.04047994,13.66996578,6.880435499,7.059930193,6.700275477,7.076340614
prpC,14.33388183,7.04026835,6.446634796,8.072988005,10.50639964,10.29357841,12.34504221,26.07745399,11.23428798,16.71545689,16.39478255,11.06217141,6.562990898,8.162765314,9.848743208,9.959695586,14.3390764,14.04730105,8.762809592,30.27676444,9.949458893,12.07358037,15.68365551,13.86975057
prpD,9.953614644,7.173088532,8.629994202,9.124560502,12.55238821,12.24969041,10.20813539,19.98321481,12.65725372,14.2279312,11.4547216,12.13644491,9.750189449,9.008928906,9.449964458,12.51711078,14.18535358,17.11281625,9.846666845,17.4738837,10.52509444,13.27875719,13.55943714,14.87248523
prpE,15.66700837,11.27326381,9.17727816,9.202776158,10.29637587,12.33260546,12.13160625,21.41831707,13.24629897,19.00976664,16.55487617,15.40789899,8.639562878,8.862748019,9.323775485,18.41889189,15.7971027,17.94694854,9.541219571,31.54933654,9.666109591,12.41987705,19.69212093,13.17560201
mhpE,42.56305076,31.01734237,30.09334897,27.8725681,30.38333842,27.40759898,28.73593849,43.53339341,39.54406066,48.4772448,49.62373539,32.60749564,22.00292777,27.40857339,27.82736743,39.37501303,51.8582452,38.47675453,31.76060462,48.22588625,26.04914269,26.24844121,32.4622793,28.4154507
rihA,212.1456703,227.5467752,182.1880665,159.4337785,165.9042303,132.9934079,91.55468027,92.0578806,204.9077474,177.6704543,148.0936288,146.4927785,106.9919858,69.99296914,79.32379097,86.3297045,143.0308381,115.5554357,140.1270361,85.56639736,73.3295378,68.84299318,81.98959945,90.21690684
fiu,71.75749253,78.26581999,108.7857675,115.260648,87.95799586,62.29600153,34.6691454,16.87559311,147.8446513,131.4661697,124.2515118,150.8082481,137.1482531,58.93456832,48.09877015,17.00918224,31.93724683,87.35123918,50.21650547,50.75313323,45.63528971,30.36429906,19.93003825,14.45333447
ycdZ,88.84346698,93.68391881,206.6672791,224.0986589,195.0364449,215.3453583,191.2716981,134.6535742,87.6517783,65.37114607,167.7075003,231.1053859,211.6722409,219.9886493,177.5711337,151.0960393,71.28246126,71.61795438,185.5163629,146.4352513,173.1865455,158.2203391,163.1036008,135.4091759
puuD,655.4042413,768.2570834,1705.428206,3638.235994,5036.194464,5491.106511,6783.299637,10827.82922,1003.197861,588.7927249,1284.421054,3174.434739,5954.003586,7951.606161,7609.138618,19399.51198,743.8803215,663.8248358,1897.524089,4205.135953,6824.260403,8591.223231,8852.026838,20219.60224
puuE,66.57487618,70.08423801,67.64721192,75.58085737,134.4879137,222.1624691,337.4981249,583.05969,88.3312861,57.45662747,59.86026346,86.15622076,115.7139724,216.6810328,283.3951438,923.7750084,71.58420387,63.10902444,62.89128151,65.20555351,127.695818,219.7881663,345.0263877,981.9769812
abgR,25.99078661,34.74762847,27.64846834,24.80605061,31.39089161,31.20771338,27.76170293,31.58747044,37.07443563,30.01946755,29.78542806,33.07097861,35.79527111,31.87249432,31.88335647,37.69322671,34.98460373,37.88425684,41.8111613,31.6301537,38.82177415,38.48470918,30.53634963,42.80858174
paaA,15.26030724,8.383612521,5.766048302,5.620866459,10.47575777,15.72632652,13.9659841,40.29371313,17.86507518,20.03594849,29.20891772,8.213128018,10.8355932,37.55588083,40.83904896,34.62127365,34.40734997,28.71183533,13.66195833,23.33921925,34.26432384,27.5345177,26.68764164,27.8999028
paaB,20.29597319,6.518962698,5.758037911,7.579709792,16.41866366,20.59132596,19.22593588,61.35087434,24.85843934,24.865495,37.91734052,11.17064873,8.670953722,28.05120916,33.41246412,28.64083996,40.88038178,31.35460577,12.08706026,24.16479577,28.02332057,28.93518911,26.48060863,25.48141072
paaC,10.30864585,5.1490244,5.64537776,5.490939312,7.23164213,10.52529699,13.7482714,21.93249393,8.755952428,40.35879509,17.28832578,7.695677303,6.795514372,12.32652694,18.99320911,18.33900231,18.58785506,18.81737376,8.862167749,12.14336027,20.30408063,16.28924847,10.26322812,20.41572995
